web-scraper-order,web-scraper-start-url,img-src,name,type,efficiency rating,wattage,modular,color,price,link,link-href,rating
"1672963857-1103","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/806ff2a7b4c1daa38012e72a7247aef9.256p.jpg","Antec High Current Gamer Gold","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","ColorBlack","209.94","Antec High Current Gamer Gold         (0)","https://es.pcpartpicker.com/product/DrKKHx/antec-high-current-gamer-gold-1000-w-80-gold-certified-fully-modular-atx-power-supply-hcg1000-gold","null"
"1672963859-1104","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/f3bbf99017d293621fbcfb7419d688f8.256p.jpg","SeaSonic FOCUS SGX (2021)","TypeSFX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack","211.72","SeaSonic FOCUS SGX (2021)         (0)","https://es.pcpartpicker.com/product/Jd7G3C/seasonic-focus-sgx-2021-750-w-80-gold-certified-fully-modular-sfx-power-supply-focus-sgx-750","null"
"1672963861-1105","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/1fec713c4a2ff56951d81112d8508171.256p.jpg","Thermaltake Toughpower GF3 TT Premium","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","216.80","Thermaltake Toughpower GF3 TT Premium         (0)","https://es.pcpartpicker.com/product/phVmP6/thermaltake-toughpower-gf3-tt-premium-850-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0850fnfagu-4","null"
"1672963863-1106","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/929ea39886802f2bd52cc256e5d4e128.256p.jpg","Thermaltake Toughpower Grand RGB","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","Color","217.00","Thermaltake Toughpower Grand RGB         (25)","https://es.pcpartpicker.com/product/XRmxFT/thermaltake-toughpower-grand-rgb-750w-80-gold-certified-fully-modular-atx-power-supply-ps-tpg-0750fpcgus-r","(25 Ratings, 4.7 Average)"
"1672963866-1107","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51a8QF+UjrL.jpg","be quiet! Dark Power Pro 11","TypeATX","Efficiency Rating80+ Platinum","Wattage550 W","ModularSemi","Color","221.19","be quiet! Dark Power Pro 11         (0)","https://es.pcpartpicker.com/product/x4s8TW/be-quiet-power-supply-bn250","null"
"1672963868-1108","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/871eef7c550de7172d684c16046e2e12.256p.jpg","Thermaltake Toughpower GF1 - TT Premium","TypeATX","Efficiency Rating80+ Gold","Wattage1200 W","ModularFull","ColorBlack","222.80","Thermaltake Toughpower GF1 - TT Premium         (0)","https://es.pcpartpicker.com/product/H4H7YJ/thermaltake-toughpower-gf1-tt-premium-1200-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1200fnfagx-1","null"
"1672963870-1109","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/9bd27d187b7a01ce2f8470c37e986b05.256p.jpg","Thermaltake TOUGHPOWER PF1 ARGB","TypeATX","Efficiency Rating80+ Platinum","Wattage1050 W","ModularFull","Color","222.99","Thermaltake TOUGHPOWER PF1 ARGB         (0)","https://es.pcpartpicker.com/product/hw6qqs/thermaltake-toughpower-pf1-argb-1050-w-80-platinum-certified-fully-modular-atx-power-supply-ps-tpd-1050f3fapu-1","null"
"1672963873-1110","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51QvmULw-VL.jpg","Corsair HX1000 Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","Color","224.90","Corsair HX1000 Platinum         (27)","https://es.pcpartpicker.com/product/nQJkcf/corsair-hx-platinum-1000w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020139-na","(27 Ratings, 4.8 Average)"
"1672963875-1111","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51ZuIg7bofL.jpg","EVGA 750 B5","TypeATX","Efficiency Rating80+ Bronze","Wattage750 W","ModularFull","ColorBlack","225.00","EVGA 750 B5         (11)","https://es.pcpartpicker.com/product/TxWBD3/evga-750-b5-750-w-80-bronze-certified-fully-modular-atx-power-supply-220-b5-0750-v1","(11 Ratings, 5.0 Average)"
"1672963877-1112","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/5ccdecd73f9b346ebf46d2845dc57ac2.256p.jpg","EVGA SuperNOVA 650 G3","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","Color","225.00","EVGA SuperNOVA 650 G3         (149)","https://es.pcpartpicker.com/product/y88H99/evga-supernova-650-g3-650-w-80-gold-certified-fully-modular-atx-power-supply-220-g3-0650","(149 Ratings, 4.8 Average)"
"1672963879-1113","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/a8a41e0aff0bf4a2727b2f61a385c1d0.256p.jpg","Cooler Master MWE","TypeATX","Efficiency Rating80+ Bronze","Wattage600 W","ModularNo","ColorBlack","226.11","Cooler Master MWE         (0)","https://es.pcpartpicker.com/product/nzDJ7P/cooler-master-mwe-600-w-80-bronze-certified-atx-power-supply-mpx-6001-acaab-us","null"
"1672963882-1114","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/7c75d8cc75f51f44042cecc3bdfd262f.256p.jpg","SeaSonic Prime Fanless PX-500","TypeATX","Efficiency Rating80+ Platinum","Wattage500 W","ModularFull","ColorBlack","227.13","SeaSonic Prime Fanless PX-500         (0)","https://es.pcpartpicker.com/product/P6PgXL/seasonic-prime-fanless-500-w-80-platinum-certified-fully-modular-fanless-atx-power-supply-prime-fanless-px-500","null"
"1672963884-1115","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51Dj7dv7NoL.jpg","Silverstone Strider Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage550 W","ModularFull","Color","227.47","Silverstone Strider Platinum         (1)","https://es.pcpartpicker.com/product/Hgbkcf/silverstone-power-supply-st55fpt","(1 Rating, 5.0 Average)"
"1672963886-1116","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/146e02bccb8a762200dfb2ba2e555011.256p.jpg","Corsair HX1000i (2022)","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorBlack","228.90","Corsair HX1000i (2022)         (1)","https://es.pcpartpicker.com/product/XBVmP6/corsair-hx1000i-2022-1000-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020214-na","(1 Rating, 5.0 Average)"
"1672963889-1117","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/b8eec2ba376cbbd68178f2f48e719110.256p.jpg","Enermax Platimax D.F.","TypeATX","Efficiency Rating80+ Platinum","Wattage1050 W","ModularFull","ColorBlack","229.76","Enermax Platimax D.F.         (0)","https://es.pcpartpicker.com/product/fGJtt6/enermax-platimax-df-1050-w-80-platinum-certified-fully-modular-atx-power-supply-epf1050ewt","null"
"1672963891-1118","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/84b3aab42651adcad9a0b05ac262ea53.256p.jpg","SeaSonic FOCUS Plus 650 Gold","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","Color","230.00","SeaSonic FOCUS Plus 650 Gold         (71)","https://es.pcpartpicker.com/product/WrNypg/seasonic-focus-plus-gold-650w-80-gold-certified-fully-modular-atx-power-supply-ssr-650fx","(71 Ratings, 5.0 Average)"
"1672963893-1119","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/945f04965046a028e6b2ce5a81524d9e.256p.jpg","EVGA SuperNOVA 1000 G5","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","ColorBlack / Green","232.15","EVGA SuperNOVA 1000 G5         (3)","https://es.pcpartpicker.com/product/7GcRsY/evga-supernova-1000-g5-1000-w-80-gold-certified-fully-modular-atx-power-supply-220-g5-1000-x1","(3 Ratings, 4.7 Average)"
"1672963896-1120","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51wpoXFwbKL.jpg","Cooler Master XG850","TypeATX","Efficiency Rating80+ Platinum","Wattage850 W","ModularFull","ColorBlack","236.00","Cooler Master XG850         (0)","https://es.pcpartpicker.com/product/nWxRsY/cooler-master-xg850-850-w-80-platinum-certified-fully-modular-atx-power-supply-mpg-8501-afbap-us","null"
"1672963898-1121","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/ccc2df5a722475a173d1037e58ef592d.256p.jpg","SeaSonic PRIME PX","TypeATX","Efficiency Rating80+ Platinum","Wattage850 W","ModularFull","ColorBlack / Silver","236.05","SeaSonic PRIME PX         (1)","https://es.pcpartpicker.com/product/YwNgXL/seasonic-prime-px-850-w-80-platinum-certified-fully-modular-atx-power-supply-prime-px-850","(1 Rating, 4.0 Average)"
"1672963900-1122","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://images-na.ssl-images-amazon.com/images/I/51sZudX7HUL.jpg","Enermax MaxTytan","TypeATX","Efficiency Rating80+ Titanium","Wattage750 W","ModularFull","ColorBlack","239.63","Enermax MaxTytan         (0)","https://es.pcpartpicker.com/product/MMbwrH/enermax-maxtytan-750w-80-titanium-certified-fully-modular-atx-power-supply-emt750ewt","null"
"1672963902-1123","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/11975ced01b3c1c535a64bd28be746aa.256p.jpg","Super Flower Leadex Titanium","TypeATX","Efficiency Rating80+ Titanium","Wattage850 W","ModularFull","ColorBlack","239.90","Super Flower Leadex Titanium         (1)","https://es.pcpartpicker.com/product/kz7p99/super-flower-leadex-titanium-850-w-80-titanium-certified-fully-modular-btx-power-supply-sf-850f14ht","(1 Rating, 5.0 Average)"
"1672963905-1124","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/2e89a572a1cec53c94ae5ca6ea9abb32.256p.jpg","Asus ROG LOKI","TypeSFX","Efficiency Rating80+ Platinum","Wattage850 W","ModularFull","ColorBlack / Silver","242.80","Asus ROG LOKI         (0)","https://es.pcpartpicker.com/product/FZstt6/asus-rog-loki-850-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n3-b0na00","null"
"1672963907-1125","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/c430f6a50502b8127832d06d7e21dfa8.256p.jpg","SeaSonic PRIME","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","ColorBlack","244.35","SeaSonic PRIME         (2)","https://es.pcpartpicker.com/product/jJMTwP/seasonic-prime-1000-w-80-gold-certified-fully-modular-atx-power-supply-prime-gx-1000","(2 Ratings, 5.0 Average)"
"1672963909-1126","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/0dbe2767c8cdae695c3d2bd4d039d18e.256p.jpg","be quiet! Dark Power 12","TypeATX","Efficiency Rating80+ Titanium","Wattage850 W","ModularFull","ColorBlack","245.95","be quiet! Dark Power 12         (2)","https://es.pcpartpicker.com/product/XDxRsY/be-quiet-dark-power-12-850-w-80-titanium-certified-fully-modular-atx-power-supply-bn315","(2 Ratings, 5.0 Average)"
"1672963912-1127","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/cef75cc13e5787d7c29760e9087905f4.256p.jpg","EVGA SuperNOVA 650 G+","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","248.00","EVGA SuperNOVA 650 G+         (32)","https://es.pcpartpicker.com/product/8PJtt6/evga-supernova-650-g-650-w-80-gold-certified-fully-modular-atx-power-supply-120-gp-0650-x1","(32 Ratings, 4.9 Average)"
"1672963914-1128","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/fcd9fccfad52e1a64842df93df303d05.256p.jpg","Fractal Design Ion+ 860P","TypeATX","Efficiency Rating80+ Platinum","Wattage860 W","ModularFull","ColorBlack","253.99","Fractal Design Ion+ 860P         (14)","https://es.pcpartpicker.com/product/npGnTW/fractal-design-ion-860-w-80-platinum-certified-fully-modular-at-power-supply-fd-psu-ionp-860p-bk","(14 Ratings, 4.9 Average)"
"1672963916-1129","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51UyDWC5Y8L.jpg","EVGA 850 B5","TypeATX","Efficiency Rating80+ Bronze","Wattage850 W","ModularFull","ColorBlack","254.00","EVGA 850 B5         (8)","https://es.pcpartpicker.com/product/ZCgQzy/evga-850-b5-850-w-80-bronze-certified-fully-modular-atx-power-supply-220-b5-0850-v1","(8 Ratings, 4.4 Average)"
"1672963918-1130","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/9b4784f0c87eaeaa10bc83491aa52422.256p.jpg","Silverstone Strider Platinum S","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorBlack","258.69","Silverstone Strider Platinum S         (0)","https://es.pcpartpicker.com/product/QGrmP6/silverstone-strider-platinum-s-1000-w-80-platinum-certified-fully-modular-atx-power-supply-sst-st1000-pts","null"
"1672963921-1131","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/51vGclsn+GL.jpg","Antec Signature","TypeATX","Efficiency Rating80+ Titanium","Wattage1000 W","ModularFull","ColorBlack / Silver","259.54","Antec Signature         (1)","https://es.pcpartpicker.com/product/dTqBD3/antec-signature-1000-w-80-titanium-certified-fully-modular-atx-power-supply-st1000","(1 Rating, 5.0 Average)"
"1672963923-1132","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/a15caa8216152ec9d5235cee607d2dc9.256p.jpg","Corsair HX1200 Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","Color","259.89","Corsair HX1200 Platinum         (21)","https://es.pcpartpicker.com/product/f7L7YJ/corsair-hx-platinum-1200w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020140-na","(21 Ratings, 5.0 Average)"
"1672963925-1133","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/e57354cdc4ffd3d8f50adc59e8812b99.256p.jpg","SeaSonic PRIME TX-650","TypeATX","Efficiency Rating80+ Titanium","Wattage650 W","ModularFull","ColorBlack","260.89","SeaSonic PRIME TX-650         (0)","https://es.pcpartpicker.com/product/ZnGnTW/seasonic-prime-tx-650-w-80-titanium-certified-fully-modular-atx-power-supply-prime-tx-650","null"
"1672963928-1134","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41g9q5ngQEL.jpg","SeaSonic PRIME Ultra Gold 750","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack","262.00","SeaSonic PRIME Ultra Gold 750         (3)","https://es.pcpartpicker.com/product/VfM323/seasonic-prime-ultra-gold-750w-80-gold-certified-fully-modular-atx-power-supply-ssr-750gd2","(3 Ratings, 4.7 Average)"
"1672963930-1135","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/7eb5273ec88fa51b14edb4ccaf0f9119.256p.jpg","Silverstone SX1000-LPT","TypeSFX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorBlack","262.51","Silverstone SX1000-LPT         (4)","https://es.pcpartpicker.com/product/PXCFf7/silverstone-sx1000-lpt-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-sst-sx1000-lpt","(4 Ratings, 4.8 Average)"
"1672963932-1136","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/224db6719397eadac73064f3921c1f05.256p.jpg","Antec Signature Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorBlack","267.70","Antec Signature Platinum         (0)","https://es.pcpartpicker.com/product/wMstt6/antec-signature-platinum-1000-w-80-platinum-certified-fully-modular-atx-power-supply-sp1000-platinum","null"
"1672963934-1137","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/382627d6b0a36162931db13af716ef18.256p.jpg","SeaSonic FOCUS Plus 750 Gold","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","Color","273.00","SeaSonic FOCUS Plus 750 Gold         (70)","https://es.pcpartpicker.com/product/64cMnQ/seasonic-focus-plus-gold-750w-80-gold-certified-fully-modular-atx-power-supply-ssr-750fx","(70 Ratings, 4.9 Average)"
"1672963937-1138","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/f7a87b1e5994ff45d730053fc8e32065.256p.jpg","SeaSonic PRIME TX-750","TypeATX","Efficiency Rating80+ Titanium","Wattage750 W","ModularFull","ColorBlack","273.98","SeaSonic PRIME TX-750         (2)","https://es.pcpartpicker.com/product/Yp3mP6/seasonic-prime-tx-750-w-80-titanium-certified-fully-modular-atx-power-supply-prime-tx-750","(2 Ratings, 5.0 Average)"
"1672963939-1139","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/d2004ac108e7a38a6b45f549ff3f5a55.256p.jpg","Asus ROG LOKI","TypeSFX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorSilver / Black","280.79","Asus ROG LOKI         (0)","https://es.pcpartpicker.com/product/tmYmP6/asus-loki-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n1-b0na00","null"
"1672963941-1140","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/6c951d3e6f4950eed981b8a3d0bbcd0f.256p.jpg","Silverstone HELA 850R","TypeATX","Efficiency Rating80+ Platinum","Wattage850 W","ModularFull","ColorBlack / Silver","282.51","Silverstone HELA 850R         (0)","https://es.pcpartpicker.com/product/x36p99/silverstone-hela-850r-850-w-80-platinum-certified-fully-modular-atx-power-supply-sst-ha850r-pm","null"
"1672963944-1141","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41suN4vTHcL.jpg","Silverstone SX750-PT","TypeSFX","Efficiency Rating80+ Platinum","Wattage750 W","ModularFull","ColorBlack","283.00","Silverstone SX750-PT         (1)","https://es.pcpartpicker.com/product/3RLwrH/silverstone-sx-pt-750-w-80-platinum-certified-fully-modular-sfx-power-supply-sst-sx750-pt","(1 Rating, 5.0 Average)"
"1672963946-1142","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/4660cdb31f19516a32c5d2d7cbe8e213.256p.jpg","SeaSonic PRIME PX","TypeATX","Efficiency Rating80+ Platinum","Wattage1000 W","ModularFull","ColorBlack / Silver","284.33","SeaSonic PRIME PX         (1)","https://es.pcpartpicker.com/product/4GK2FT/seasonic-prime-px-1000-w-80-platinum-certified-fully-modular-atx-power-supply-prime-px-1000","(1 Rating, 4.0 Average)"
"1672963948-1143","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/f4ba2af40fa30a597244521a441515b5.256p.jpg","MSI A1000G PCIE5","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","ColorBlack","284.89","MSI A1000G PCIE5         (2)","https://es.pcpartpicker.com/product/ZDt9TW/msi-a1000g-pcie5-1000-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a1000g-pcie-5","(2 Ratings, 5.0 Average)"
"1672963951-1144","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/69d82e84ffacd47701de53b292f980dc.256p.jpg","Silverstone Strider Platinum S","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularFull","ColorBlack","285.95","Silverstone Strider Platinum S         (1)","https://es.pcpartpicker.com/product/L4rmP6/silverstone-strider-platinum-s-1200-w-80-platinum-certified-fully-modular-atx-power-supply-sst-st1200-pts","(1 Rating, 5.0 Average)"
"1672963953-1145","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/5462c083781345bd7c5abeb837a488a8.256p.jpg","SeaSonic PRIME TX-850","TypeATX","Efficiency Rating80+ Titanium","Wattage850 W","ModularFull","ColorBlack","288.32","SeaSonic PRIME TX-850         (3)","https://es.pcpartpicker.com/product/4X2bt6/seasonic-prime-tx-850-w-80-titanium-certified-fully-modular-atx-power-supply-prime-tx-850","(3 Ratings, 5.0 Average)"
"1672963955-1146","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/5ac9eba4fe8d8a6f38b27eb91198158b.256p.jpg","SeaSonic PRIME 600 Titanium","TypeATX","Efficiency Rating80+ Titanium","Wattage600 W","ModularFull","ColorBlack","289.12","SeaSonic PRIME 600 Titanium         (4)","https://es.pcpartpicker.com/product/rbvbt6/seasonic-prime-titanium-600w-80-titanium-certified-fully-modular-fanless-atx-power-supply-ssr-600tl","(4 Ratings, 5.0 Average)"
"1672963957-1147","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/853c64e89cc2059ebe32cfeb7158812d.256p.jpg","Silverstone NJ700","TypeATX","Efficiency Rating80+ Titanium","Wattage700 W","ModularFull","ColorSilver","290.24","Silverstone NJ700         (0)","https://es.pcpartpicker.com/product/9PhFf7/silverstone-nightjar-700-w-80-titanium-certified-fully-modular-fanless-atx-power-supply-sst-nj700","null"
"1672963960-1148","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/6d48de719caa79176caf445a9f7ecc85.256p.jpg","Thermaltake Toughpower GF3 TT Premium","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","ColorBlack","294.89","Thermaltake Toughpower GF3 TT Premium         (0)","https://es.pcpartpicker.com/product/HXjBD3/thermaltake-toughpower-gf3-tt-premium-1000-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1000fnfagu-4","null"
"1672963962-1149","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://m.media-amazon.com/images/I/41-p9gtd72L.jpg","Cooler Master V650 V2","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorWhite","296.99","Cooler Master V650 V2         (5)","https://es.pcpartpicker.com/product/WCNgXL/cooler-master-v-gold-v2-650-w-80-gold-certified-fully-modular-atx-power-supply-mpy-650v-agbag-us","(5 Ratings, 4.6 Average)"
"1672963964-1150","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/b422e4dfe6da14ae8eff69a9dc7cbc9c.256p.jpg","Thermaltake Toughpower GF3 TT Premium","TypeATX","Efficiency Rating80+ Gold","Wattage1350 W","ModularFull","ColorBlack","299.99","Thermaltake Toughpower GF3 TT Premium         (0)","https://es.pcpartpicker.com/product/pXjBD3/thermaltake-toughpower-gf3-tt-premium-1350-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1350fnfagu-4","null"
"1672963967-1151","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","https://images-na.ssl-images-amazon.com/images/I/41m%2BwApletL.jpg","Thermaltake Smart RGB","TypeATX","Efficiency Rating80+","Wattage700 W","ModularNo","Color","300.27","Thermaltake Smart RGB         (7)","https://es.pcpartpicker.com/product/RwVD4D/thermaltake-smart-rgb-700w-80-certified-atx-power-supply-ps-spr-0700nhfawu-1","(7 Ratings, 4.4 Average)"
"1672963969-1152","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/ce16ba861ee5d43e9c886344311ae0d9.256p.jpg","be quiet! Dark Power Pro 11","TypeATX","Efficiency Rating80+ Platinum","Wattage1200 W","ModularSemi","Color","301.02","be quiet! Dark Power Pro 11         (0)","https://es.pcpartpicker.com/product/mgwqqs/be-quiet-power-supply-bn255","null"
"1672963971-1153","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/3f102f6accc41e69cdba76a63259abae.256p.jpg","SeaSonic FOCUS Plus Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage750 W","ModularFull","Color","313.00","SeaSonic FOCUS Plus Platinum         (31)","https://es.pcpartpicker.com/product/dCs8TW/seasonic-focus-plus-platinum-750w-80-platinum-certified-fully-modular-atx-power-supply-ssr-750px","(31 Ratings, 5.0 Average)"
"1672963973-1154","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/5f2a07632bcd9b87473cf66f7903bfb4.256p.jpg","Antec Signature Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage1300 W","ModularFull","ColorBlack","314.08","Antec Signature Platinum         (0)","https://es.pcpartpicker.com/product/MPC48d/antec-signature-platinum-1300-w-80-platinum-certified-fully-modular-atx-power-supply-sp1300-platinum","null"
"1672963976-1155","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/4961712f438dc5f365e2597da42b13b1.256p.jpg","be quiet! Dark Power Pro 11","TypeATX","Efficiency Rating80+ Platinum","Wattage850 W","ModularSemi","Color","314.82","be quiet! Dark Power Pro 11         (7)","https://es.pcpartpicker.com/product/7TBrxr/be-quiet-power-supply-bn253","(7 Ratings, 5.0 Average)"
"1672963978-1156","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/00d154cad5360746ac0f80ee959b034b.256p.jpg","Thermaltake Toughpower GF3 TT Premium","TypeATX","Efficiency Rating80+ Gold","Wattage1200 W","ModularFull","ColorBlack","314.89","Thermaltake Toughpower GF3 TT Premium         (0)","https://es.pcpartpicker.com/product/CnYmP6/thermaltake-toughpower-gf3-tt-premium-1200-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1200fnfagu-4","null"
"1672963980-1157","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=1","//cdna.pcpartpicker.com/static/forever/images/product/0642070855c910ca32db3ee9c61f6285.256p.jpg","SeaSonic PRIME Fanless","TypeATX","Efficiency Rating80+ Titanium","Wattage700 W","ModularFull","ColorBlack","317.58","SeaSonic PRIME Fanless         (1)","https://es.pcpartpicker.com/product/JxkgXL/seasonic-prime-fanless-700-w-80-titanium-certified-fully-modular-fanless-atx-power-supply-prime-fanless-tx-700","(1 Rating, 5.0 Average)"
