img_src,name,type,efficiency,wattage_W,modular,color,price,link,rating_number,rating
https://m.media-amazon.com/images/I/41xDKYAGohL.jpg,Xilence XP400R6,ATX,,400,No,Black / Red,35.04,https://es.pcpartpicker.com/product/fbVD4D/xilence-performance-c-400w-atx-power-supply-xn041,1,1
//cdna.pcpartpicker.com/static/forever/images/product/c78bb26358e604f838bdb1e56772f4aa.256p.jpg,KOLINK Classic Power,ATX,80+ Bronze,400,No,Black / Red,42.49,https://es.pcpartpicker.com/product/RHDkcf/kolink-classic-power-400-w-80-bronze-certified-atx-power-supply-kl-400v2,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7cfc7e81a5e3b77b4d14ca3b214cb406.256p.jpg,Xilence XP500R6,ATX,,500,No,Black / Red,46.58,https://es.pcpartpicker.com/product/nDm323/xilence-performance-c-500w-atx-power-supply-xn042,1,3
//cdna.pcpartpicker.com/static/forever/images/product/dcea1d8cfc107ebdf7e6b7fb127f79ce.256p.jpg,KOLINK Classic Power,ATX,80+ Bronze,500,No,Black / Red,47.62,https://es.pcpartpicker.com/product/9FrYcf/kolink-classic-power-500-w-80-bronze-certified-atx-power-supply-kl-500v2,1,5
https://m.media-amazon.com/images/I/415mdL7pupL.jpg,Corsair VS450,ATX,,450,No,,49.9,https://es.pcpartpicker.com/product/k72kcf/corsair-power-supply-cp9020049ww,12,3.8
//cdna.pcpartpicker.com/static/forever/images/product/9a7973c78d2931aee46bb1ffb726fe9f.256p.jpg,Corsair CV450,ATX,80+ Bronze,450,No,Black,49.9,https://es.pcpartpicker.com/product/hfxbt6/corsair-cv450-450-w-80-bronze-certified-atx-power-supply-cp-9020209-na,15,4.8
//cdna.pcpartpicker.com/static/forever/images/product/21aab3b20b5caf766bbb2510c476a021.256p.jpg,Tacens Radix VII AG,ATX,80+ Silver,600,No,Black,51.99,https://es.pcpartpicker.com/product/Dk3H99/tacens-radix-vii-ag-600w-80-silver-certified-atx-power-supply-1rviiag600,1,4
//cdna.pcpartpicker.com/static/forever/images/product/d0d3ebb260957e2467b22e4da7192d15.256p.jpg,Cooler Master MWE Bronze V2,ATX,80+ Bronze,450,No,Black,51.99,https://es.pcpartpicker.com/product/pn9tt6/cooler-master-mwe-bronze-v2-450-w-80-bronze-certified-atx-power-supply-mpe-4501-acaab-us,1,5
https://m.media-amazon.com/images/I/41H9UtqeZkL.jpg,Cooler Master Elite V3,ATX,,500,No,Black,52.73,https://es.pcpartpicker.com/product/dmTPxr/cooler-master-elite-v3-500-w-atx-power-supply-mpw-5001-acaan1,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/76460ae84caf54fbc17dbb87fa05a3dd.256p.jpg,ADATA XPG PYLON,ATX,80+ Bronze,550,No,Black,53.99,https://es.pcpartpicker.com/product/NJzFf7/adata-xpg-pylon-550-w-80-bronze-certified-atx-power-supply-pylon550b-bkcus,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/031d2208acfec445cf62a56f9486a507.256p.jpg,KOLINK Classic Power,ATX,80+ Bronze,600,No,Black / Red,54,https://es.pcpartpicker.com/product/7ZK2FT/kolink-classic-power-600-w-80-bronze-certified-atx-power-supply-kl-600v2,1,5
//cdna.pcpartpicker.com/static/forever/images/product/1af08ba63aeb35ddc51266acec6e5573.256p.jpg,EVGA 450 BV,ATX,80+ Bronze,450,No,,54.02,https://es.pcpartpicker.com/product/4g7CmG/evga-450-bv-450-w-80-bronze-certified-atx-power-supply-100-bv-0450-k1,11,4.7
https://m.media-amazon.com/images/I/41pi3Ax3xwL.jpg,EVGA 600 W1,ATX,80+,600,No,,57,https://es.pcpartpicker.com/product/4FH48d/evga-600-w1-600-w-80-certified-atx-power-supply-100-w1-0600-k1,45,4.4
//cdna.pcpartpicker.com/static/forever/images/product/1131d67fb91696a9538861a72c9b4d36.256p.jpg,SeaSonic S12III,ATX,80+ Bronze,500,No,Black,59.3,https://es.pcpartpicker.com/product/FL3H99/seasonic-s12iii-500-w-80-bronze-certified-atx-power-supply-ssr-500gb3,17,4.7
//cdna.pcpartpicker.com/static/forever/images/product/c5ba22f3722da72a96698083cf47f9f0.256p.jpg,Gigabyte P-B,ATX,80+ Bronze,650,No,Black,59.39,https://es.pcpartpicker.com/product/HbfhP6/gigabyte-p-b-650-w-80-bronze-certified-atx-power-supply-gp-p650b,12,4.1
//cdna.pcpartpicker.com/static/forever/images/product/c45515b02278f53f5cd95192d5c57444.256p.jpg,Asus TUF Gaming 650B,ATX,80+ Bronze,650,No,Black,60.79,https://es.pcpartpicker.com/product/Dn8bt6/asus-tuf-gaming-650-w-80-bronze-certified-atx-power-supply-tuf-gaming-650b,3,4
https://m.media-amazon.com/images/I/51J5s4nQnWL.jpg,EVGA 500 BQ,ATX,80+ Bronze,500,Semi,,61.86,https://es.pcpartpicker.com/product/8P7CmG/evga-500-bq-500-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0500-k1,101,4.6
//cdna.pcpartpicker.com/static/forever/images/product/979ead80d55ec2cdef446e738ccd9805.256p.jpg,BitFenix Formula Gold 450,ATX,80+ Gold,450,No,,61.99,https://es.pcpartpicker.com/product/jfs8TW/bitfenix-formula-gold-450w-80-gold-certified-atx-power-supply-bp-fm450ulag-7r,2,5
https://images-na.ssl-images-amazon.com/images/I/41cXAmhkmtL.jpg,Logisys PS480D,ATX,,480,No,,62,https://es.pcpartpicker.com/product/qnR48d/logisys-power-supply-ps480d,2,1
//cdna.pcpartpicker.com/static/forever/images/product/b947717c761b539be4045f28c94c99e8.256p.jpg,be quiet! Pure Power 11,ATX,80+ Gold,400,No,Black,62.73,https://es.pcpartpicker.com/product/t8c48d/be-quiet-pure-power-11-400-w-80-gold-certified-atx-power-supply-bn292,1,5
https://m.media-amazon.com/images/I/51eNBfaK5SL.jpg,Logisys PS480D2,ATX,,480,No,,63,https://es.pcpartpicker.com/product/73YXsY/logisys-power-supply-ps480d2,1,2
//cdna.pcpartpicker.com/static/forever/images/product/6bdaac89a1675f66238a17335eb22cd6.256p.jpg,be quiet! System Power 9 500 CM,ATX,80+ Bronze,500,Semi,Black,63.96,https://es.pcpartpicker.com/product/pyFKHx/be-quiet-system-power-9-cm-500-w-80-bronze-certified-semi-modular-atx-power-supply-bn301,1,5
//cdna.pcpartpicker.com/static/forever/images/product/c55ce37a8e56f3fa8edb0fb71bed9bfa.256p.jpg,be quiet! System Power 9,ATX,80+ Bronze,600,No,Black,64.97,https://es.pcpartpicker.com/product/Wkprxr/be-quiet-system-power-9-600-w-80-bronze-certified-atx-power-supply-bn247,10,4.7
//cdna.pcpartpicker.com/static/forever/images/product/1fae6f9231112f3996aa2e7a2d3e862c.256p.jpg,EVGA 600 BR,ATX,80+ Bronze,600,No,,65.27,https://es.pcpartpicker.com/product/r2TPxr/evga-600-br-600-w-80-bronze-certified-atx-power-supply-100-br-0600-k1,36,4.6
//cdna.pcpartpicker.com/static/forever/images/product/b2f621670b41b6521f975cf1c5449881.256p.jpg,KOLINK ENCLAVE,ATX,80+ Gold,500,Full,Black / Yellow,65.79,https://es.pcpartpicker.com/product/QhJmP6/kolink-enclave-500-w-80-gold-certified-fully-modular-atx-power-supply-kl-g500fm,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/d362cef866c7c705972003a8fa724000.256p.jpg,Cooler Master MWE Bronze V2,ATX,80+ Bronze,650,No,Black,67.33,https://es.pcpartpicker.com/product/qJpmP6/cooler-master-mwe-bronze-v2-650-w-80-bronze-certified-atx-power-supply-mpe-6501-acaab-us,8,3.8
//cdna.pcpartpicker.com/static/forever/images/product/9a7973c78d2931aee46bb1ffb726fe9f.256p.jpg,Corsair CV550,ATX,80+ Bronze,550,No,Black,67.9,https://es.pcpartpicker.com/product/HcgQzy/corsair-cv550-550-w-80-bronze-certified-atx-power-supply-cp-9020210-na,12,4.6
https://m.media-amazon.com/images/I/51+HIKuR8CL.jpg,SeaSonic M12II,ATX,80+ Bronze,520,No,,68.3,https://es.pcpartpicker.com/product/fZyFf7/seasonic-power-supply-s12ii520bronze,28,4.7
//cdna.pcpartpicker.com/static/forever/images/product/7649110de6794d36c672cbe849689cad.256p.jpg,be quiet! System Power 9,ATX,80+ Bronze,500,No,Black,68.62,https://es.pcpartpicker.com/product/b37v6h/be-quiet-system-power-9-500-w-80-bronze-certified-atx-power-supply-bn246,10,4.9
//cdna.pcpartpicker.com/static/forever/images/product/6bd358b414b01fed34e84151a3cb87c8.256p.jpg,KOLINK ENCLAVE,ATX,80+ Gold,600,Full,Black / Yellow,68.7,https://es.pcpartpicker.com/product/FxQfrH/kolink-enclave-600-w-80-gold-certified-fully-modular-atx-power-supply-kl-g600fm,4,4.2
https://m.media-amazon.com/images/I/51uaiqVqo6L.jpg,Cooler Master MWE Bronze V2,ATX,80+ Bronze,700,No,Black,68.79,https://es.pcpartpicker.com/product/KLdrxr/cooler-master-mwe-bronze-v2-700-w-80-bronze-certified-atx-power-supply-mpe-7001-acaab-us,1,5
//cdna.pcpartpicker.com/static/forever/images/product/da19df68c60fc5677ab341a161d4413d.256p.jpg,Asus TUF Gaming B,ATX,80+ Bronze,550,No,Black,69.9,https://es.pcpartpicker.com/product/RkjBD3/asus-tuf-gaming-b-550-w-80-bronze-certified-atx-power-supply-tuf-gaming-550b,1,5
https://m.media-amazon.com/images/I/41FxTFFeX4L.jpg,Gigabyte P450B,ATX,80+ Bronze,450,No,Black,69.9,https://es.pcpartpicker.com/product/LZMTwP/gigabyte-p-b-450-w-80-bronze-certified-atx-power-supply-gp-p450b,8,4.4
//cdna.pcpartpicker.com/static/forever/images/product/a32b39c06832c717045c1c4c490ff572.256p.jpg,Corsair CV650,ATX,80+ Bronze,650,No,Black,69.98,https://es.pcpartpicker.com/product/cY2bt6/corsair-cv650-650-w-80-bronze-certified-atx-power-supply-cp-9020236-na,17,4.6
//cdna.pcpartpicker.com/static/forever/images/product/d0942c9c2e9216eccf77b6a59fbca6b0.256p.jpg,EVGA 500 GD,ATX,80+ Gold,500,No,Black,70.45,https://es.pcpartpicker.com/product/vHhmP6/evga-500-gd-500-w-80-gold-certified-atx-power-supply-100-gd-0500-v1,11,4.8
//cdna.pcpartpicker.com/static/forever/images/product/c853b624fd6a9558e9bd4587a4b539eb.256p.jpg,Cooler Master MWE White V2 230V,ATX,80+,650,No,Black,72.04,https://es.pcpartpicker.com/product/qkbCmG/cooler-master-mwe-white-v2-230v-650-w-80-certified-atx-power-supply-mpe-6501-acabw-eu,2,4
//cdna.pcpartpicker.com/static/forever/images/product/313b10abf57f6786496030e128c00ab1.256p.jpg,BitFenix Formula Gold 550,ATX,80+ Gold,550,No,,72.98,https://es.pcpartpicker.com/product/zBfmP6/bitfenix-formula-gold-550w-80-gold-certified-atx-power-supply-bp-fm550ulag-7r,3,5
https://images-na.ssl-images-amazon.com/images/I/51Fj102BxXL.jpg,XFX XT,ATX,80+ Bronze,500,No,,73,https://es.pcpartpicker.com/product/bTnG3C/xfx-power-supply-p1500bxtfr,1,5
https://m.media-amazon.com/images/I/41T0ZPZ94DL.jpg,CoolMax V-400,ATX,,400,No,,73,https://es.pcpartpicker.com/product/3XQypg/coolmax-power-supply-v400,5,4
//cdna.pcpartpicker.com/static/forever/images/product/c69f827e9fced5699ba7faaba6e73512.256p.jpg,Cooler Master MWE Bronze V2,ATX,80+ Bronze,750,No,Black,73.26,https://es.pcpartpicker.com/product/Qn9tt6/cooler-master-mwe-bronze-v2-750-w-80-bronze-certified-atx-power-supply-mpe-7501-acaab-us,3,5
//cdna.pcpartpicker.com/static/forever/images/product/ed4d5da91285cfe1f9360ff41b975c97.256p.jpg,Silverstone SST-TX300,TFX,80+ Bronze,300,No,Black,73.44,https://es.pcpartpicker.com/product/msMwrH/silverstone-300-w-80-bronze-certified-tfx-power-supply-sst-tx300,1,5
https://m.media-amazon.com/images/I/41fF-4VeSsL.jpg,Gigabyte P750GM,ATX,80+ Gold,750,Full,Black,73.8,https://es.pcpartpicker.com/product/RhH8TW/gigabyte-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-p750gm,24,4.6
//cdna.pcpartpicker.com/static/forever/images/product/779d0e1e131d6b129fb788443f95b407.256p.jpg,SeaSonic S12III,ATX,80+ Bronze,650,No,Black,74.4,https://es.pcpartpicker.com/product/Rxprxr/seasonic-s12iii-650-w-80-bronze-certified-atx-power-supply-ssr-650gb3,23,4.6
//cdna.pcpartpicker.com/static/forever/images/product/e3f5e5e966e562c1ec685b17ed83bccb.256p.jpg,Corsair CX750M (2021),ATX,80+ Bronze,750,Semi,Black,74.84,https://es.pcpartpicker.com/product/JkKKHx/corsair-cx750m-2021-750-w-80-bronze-certified-semi-modular-atx-power-supply-cp-9020222-na,1,5
//cdna.pcpartpicker.com/static/forever/images/product/dedd744011a7b2348735f4c3e121d3d4.256p.jpg,Xilence Performance A+ III,ATX,80+ Bronze,650,No,Black / Red,75.16,https://es.pcpartpicker.com/product/9ydrxr/xilence-performance-aiii-650-w-80-bronze-certified-atx-power-supply-xn085,1,4
//cdna.pcpartpicker.com/static/forever/images/product/7ce0f65e246d927064e84084928ba920.256p.jpg,Cooler Master MWE Bronze V2,ATX,80+ Bronze,600,No,Black,75.18,https://es.pcpartpicker.com/product/gxxbt6/cooler-master-mwe-bronze-v2-600-w-80-bronze-certified-atx-power-supply-mpe-6001-acaab-us,1,4
//cdna.pcpartpicker.com/static/forever/images/product/df3b2fb9bbbc6802fb8e3b4de46c8fc1.256p.jpg,Aerocool Integrator MOD XT,ATX,80+ Bronze,750,Semi,Black / Red,75.5,https://es.pcpartpicker.com/product/mZxRsY/aerocool-integrator-mod-xt-750-w-80-bronze-certified-semi-modular-atx-power-supply-acpb-it75akc12,1,5
//cdna.pcpartpicker.com/static/forever/images/product/fc6cedca625fa6a6f7922ea5472d5740.256p.jpg,KOLINK ENCLAVE,ATX,80+ Gold,700,Full,Black / Yellow,75.68,https://es.pcpartpicker.com/product/3dYQzy/kolink-enclave-700-w-80-gold-certified-fully-modular-atx-power-supply-kl-g700fm,3,4.3
https://m.media-amazon.com/images/I/512voawCsuL.jpg,EVGA 600 BQ,ATX,80+ Bronze,600,Semi,,75.85,https://es.pcpartpicker.com/product/DmWrxr/evga-600-bq-600-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0600-k1,123,4.7
//cdna.pcpartpicker.com/static/forever/images/product/c55ce37a8e56f3fa8edb0fb71bed9bfa.256p.jpg,be quiet! System Power 9,ATX,80+ Bronze,400,No,Black,76.56,https://es.pcpartpicker.com/product/2PZFf7/be-quiet-system-power-9-400-w-80-bronze-certified-atx-power-supply-bn245,5,4.4
https://m.media-amazon.com/images/I/41Kkb+PsqvS.jpg,SeaSonic B12 BC,ATX,80+ Bronze,650,No,,76.72,https://es.pcpartpicker.com/product/t7bTwP/seasonic-b12-bc-650-w-80-bronze-certified-atx-power-supply-b12-bc-650,1,4
//cdna.pcpartpicker.com/static/forever/images/product/b39e86115644d4d2cdbf99faadea4779.256p.jpg,BitFenix Whisper M,ATX,80+ Gold,450,Full,,76.98,https://es.pcpartpicker.com/product/cg4NnQ/bitfenix-whisper-m-450w-80-gold-certified-fully-modular-atx-power-supply-bp-wg450umag-7fm,1,5
//cdna.pcpartpicker.com/static/forever/images/product/76460ae84caf54fbc17dbb87fa05a3dd.256p.jpg,ADATA XPG PYLON,ATX,80+ Bronze,650,No,Black,78.19,https://es.pcpartpicker.com/product/LWYQzy/adata-xpg-pylon-650-w-80-bronze-certified-atx-power-supply-pylon650b-bkcus,1,5
https://m.media-amazon.com/images/I/41ld3JHKgpS.jpg,Corsair CV750,ATX,80+ Bronze,750,No,Black,78.65,https://es.pcpartpicker.com/product/q8C48d/corsair-cv750-750-w-80-bronze-certified-atx-power-supply-cp-9020237-na,4,4
https://m.media-amazon.com/images/I/41Z9zhv3UDL.jpg,Thermaltake Smart BM2,ATX,80+ Bronze,650,Semi,Black,78.8,https://es.pcpartpicker.com/product/kPPgXL/thermaltake-smart-bm2-650-w-80-bronze-certified-semi-modular-atx-power-supply-ps-spd-0650mnfabu-1,1,4
//cdna.pcpartpicker.com/static/forever/images/product/298719d89d528ce5795b3013fb06f427.256p.jpg,SHARKOON WPM Gold Zero 550,ATX,80+ Gold,550,Semi,Black,79.9,https://es.pcpartpicker.com/product/Kt4BD3/sharkoon-wpm-gold-zero-550-w-80-gold-certified-semi-modular-atx-power-supply-4044951026548,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/a1a1462094e1fd9669d61b675ce8d8e7.256p.jpg,Thermaltake TR2,ATX,,430,No,,80,https://es.pcpartpicker.com/product/47Qypg/thermaltake-power-supply-w0070,8,3.9
https://m.media-amazon.com/images/I/41udjeGaisS.jpg,Corsair CX550M,ATX,80+ Bronze,550,Semi,,80.59,https://es.pcpartpicker.com/product/3hkwrH/corsair-power-supply-cp9020102na,173,4.6
//cdna.pcpartpicker.com/static/forever/images/product/c8f6598e0011fc5c5d5dcc03a67ceca9.256p.jpg,CoolMax I-500,ATX,,500,No,,82,https://es.pcpartpicker.com/product/WzfmP6/coolmax-power-supply-i500,1,2
//cdna.pcpartpicker.com/static/forever/images/product/cb871f8cf187922a16a18e53f17366ff.256p.jpg,EVGA 700 BR,ATX,80+ Bronze,700,No,,82.7,https://es.pcpartpicker.com/product/2gprxr/evga-700-br-700-w-80-bronze-certified-atx-power-supply-100-br-0700-k1,22,4.6
https://m.media-amazon.com/images/I/41d3mr5PZqL.jpg,Deepcool DQ750ST,ATX,80+ Gold,750,No,,83,https://es.pcpartpicker.com/product/D3Z2FT/deepcool-power-supply-dq750st,2,5
//cdna.pcpartpicker.com/static/forever/images/product/6706a25e270992133bf9ed01ac38e124.256p.jpg,be quiet! System Power 9 700 CM,ATX,80+ Bronze,700,Semi,Black,84.49,https://es.pcpartpicker.com/product/HHRgXL/be-quiet-system-power-9-cm-700-w-80-bronze-certified-semi-modular-atx-power-supply-bn303,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/dfd0dd68c1afd16bc91845d8ba4e265b.256p.jpg,SeaSonic CORE GM,ATX,80+ Gold,500,Semi,Black,85.99,https://es.pcpartpicker.com/product/CC9tt6/seasonic-core-gm-500-w-80-gold-certified-semi-modular-atx-power-supply-core-gm-500,6,5
//cdna.pcpartpicker.com/static/forever/images/product/b889c2e79091c6adcac24511c10210ad.256p.jpg,Antec VP PLUS,ATX,80+,700,No,Black,86.22,https://es.pcpartpicker.com/product/WnzhP6/antec-vp-plus-700-w-80-certified-atx-power-supply-vp700p-plus,1,5
//cdna.pcpartpicker.com/static/forever/images/product/88cf41a1004078b5dc6a0be2942e7ed4.256p.jpg,EVGA 600 GD,ATX,80+ Gold,600,No,Black,86.25,https://es.pcpartpicker.com/product/Xgwkcf/evga-600-gd-600-w-80-gold-certified-atx-power-supply-100-gd-0600-v1,10,4.6
https://m.media-amazon.com/images/I/412Om9NpBbL.jpg,Thermaltake Smart BM2,ATX,80+ Bronze,750,Semi,Black,86.67,https://es.pcpartpicker.com/product/rfqBD3/thermaltake-smart-bm2-750-w-80-bronze-certified-semi-modular-atx-power-supply-ps-spd-0750mnfabu-1,1,4
//cdna.pcpartpicker.com/static/forever/images/product/ae24d30d91b17c988bdab5265cc9f529.256p.jpg,be quiet! Pure Power 11 CM,ATX,80+ Gold,500,Semi,Black,89.35,https://es.pcpartpicker.com/product/qpvbt6/be-quiet-pure-power-11-cm-500-w-80-gold-certified-semi-modular-atx-power-supply-bn297,8,4.8
https://m.media-amazon.com/images/I/51YUOjSvMCL.jpg,SeaSonic SSP-300SUG,Flex ATX,80+ Gold,300,No,,89.79,https://es.pcpartpicker.com/product/7qmxFT/seasonic-power-supply-ssp300sug,1,5
//cdna.pcpartpicker.com/static/forever/images/product/431e49b3edec52c475f74f1b4227ee53.256p.jpg,Thermaltake TR2 S,ATX,80+,650,No,,90.14,https://es.pcpartpicker.com/product/prZ2FT/thermaltake-tr2-s-650-w-80-certified-atx-power-supply-trs-0650p-2,2,4
//cdna.pcpartpicker.com/static/forever/images/product/f44aab9e6ecddf45fb3666ad99123ec1.256p.jpg,EVGA 650 GQ,ATX,80+ Gold,650,Semi,,90.15,https://es.pcpartpicker.com/product/kz7CmG/evga-650-gq-650-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0650,103,4.9
https://images-na.ssl-images-amazon.com/images/I/41yjY3yXTgL.jpg,Thermaltake TR2,ATX,,500,No,,92,https://es.pcpartpicker.com/product/bb3RsY/thermaltake-power-supply-tr500,18,4.3
//cdna.pcpartpicker.com/static/forever/images/product/b60963afcf18a78544b818fbfa02e921.256p.jpg,Cooler Master MasterWatt,ATX,80+ Bronze,750,Semi,Black,92.5,https://es.pcpartpicker.com/product/m3HRsY/cooler-master-masterwatt-750w-80-bronze-certified-semi-modular-atx-power-supply-mpx-7501-amaabus,14,4.5
//cdna.pcpartpicker.com/static/forever/images/product/4437160845ca058ad60803a60d4ed7f1.256p.jpg,SeaSonic CORE GM,ATX,80+ Gold,650,Semi,Black,95.05,https://es.pcpartpicker.com/product/sMrYcf/seasonic-core-gm-650-w-80-gold-certified-semi-modular-atx-power-supply-core-gm-650,10,4.9
//cdna.pcpartpicker.com/static/forever/images/product/f8c1ad47e393d4f927d010643c61bc8e.256p.jpg,EVGA 700 GD,ATX,80+ Gold,700,No,Black,95.21,https://es.pcpartpicker.com/product/hRJmP6/evga-700-gd-700-w-80-gold-certified-atx-power-supply-100-gd-0700-v1,13,4.5
https://m.media-amazon.com/images/I/51GfcLl+1WL.jpg,EVGA 850 BQ,ATX,80+ Bronze,850,Semi,,95.47,https://es.pcpartpicker.com/product/kGL7YJ/evga-850-bq-850-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0850-v1,22,4.8
//cdna.pcpartpicker.com/static/forever/images/product/17cbb114d68040ad17ad309e7deb6b79.256p.jpg,be quiet! Pure Power 11,ATX,80+ Bronze,300,No,Black,97.37,https://es.pcpartpicker.com/product/HzrmP6/be-quiet-pure-power-11-300-w-80-gold-certified-atx-power-supply-bn290,2,4
https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,be quiet! Straight Power 11 550W,ATX,80+ Gold,550,Full,,97.91,https://es.pcpartpicker.com/product/3Vc48d/be-quiet-straight-power-11-550w-80-gold-certified-fully-modular-atx-power-supply-bn281,5,5
//cdna.pcpartpicker.com/static/forever/images/product/a39289b41b92d2d387a165aca1af3c9d.256p.jpg,SeaSonic FOCUS GX,ATX,80+ Gold,550,Full,Black,98,https://es.pcpartpicker.com/product/3H2bt6/seasonic-focus-gx-550-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-550,21,5
https://m.media-amazon.com/images/I/51C+mckVn5L.jpg,Silverstone SST-FX350-G,Flex ATX,80+ Gold,350,No,Black,98.03,https://es.pcpartpicker.com/product/cDndnQ/silverstone-350-w-80-gold-certified-flex-atx-power-supply-sst-fx350-g,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/88264eb920d32643130343d8f17b532b.256p.jpg,EVGA SuperNOVA 650 G5,ATX,80+ Gold,650,Full,Black / Green,98.62,https://es.pcpartpicker.com/product/3gJmP6/evga-supernova-650-g5-650-w-80-gold-certified-fully-modular-atx-power-supply-220-g5-0650-x1,25,4.9
//cdna.pcpartpicker.com/static/forever/images/product/abe30b855e6348f91ea6209ce62807be.256p.jpg,Thermaltake Toughpower GF1 PE,ATX,80+ Gold,750,Full,Black,98.8,https://es.pcpartpicker.com/product/dJmFf7/thermaltake-toughpower-gf1-pe-750-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0750fnfagu-1,14,4.6
//cdna.pcpartpicker.com/static/forever/images/product/cfee730bf98810ab82afed241e306420.256p.jpg,Phanteks AMP,ATX,80+ Gold,650,Full,Black,99.9,https://es.pcpartpicker.com/product/4xGnTW/phanteks-amp-650-w-80-gold-certified-fully-modular-atx-power-supply-ph-p650g_us01,7,5
//cdna.pcpartpicker.com/static/forever/images/product/14006f097772a18096431e1627300499.256p.jpg,Cooler Master MWE GOLD 750 V2 FULL MODULAR,ATX,80+ Gold,750,Full,Black,99.99,https://es.pcpartpicker.com/product/sscG3C/cooler-master-mwe-gold-v2-750-w-80-gold-certified-fully-modular-atx-power-supply-mpe-7501-afaag-us,3,5
https://m.media-amazon.com/images/I/513yIJ35+NL.jpg,Thermaltake Toughpower GF1 PE,ATX,80+ Gold,650,Full,,99.99,https://es.pcpartpicker.com/product/zDMTwP/thermaltake-toughpower-gf1-pe-650-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0650fnfagu-1,9,4.4
//cdna.pcpartpicker.com/static/forever/images/product/f63dbebdd9160620b715b39e0ad883c9.256p.jpg,be quiet! Pure Power 11 CM,ATX,80+ Gold,700,Semi,Black,100.66,https://es.pcpartpicker.com/product/QDvbt6/be-quiet-pure-power-11-cm-700-w-80-gold-certified-semi-modular-atx-power-supply-bn299,6,4.3
//cdna.pcpartpicker.com/static/forever/images/product/c21749bdc459873bd52694d0d91907b6.256p.jpg,be quiet! Pure Power 11 FM 650,ATX,80+ Gold,650,Full,Black,100.66,https://es.pcpartpicker.com/product/xJRYcf/be-quiet-pure-power-11-fm-650-w-80-gold-certified-fully-modular-atx-power-supply-bn671,3,5
https://m.media-amazon.com/images/I/51wdz5LHGpL.jpg,SHARKOON SilentStorm,SFX,80+ Gold,500,Full,Black,100.73,https://es.pcpartpicker.com/product/BpF48d/sharkoon-silentstorm-500w-80-gold-certified-fully-modular-sfx-power-supply-4044951016419,3,4.7
https://m.media-amazon.com/images/I/51qTcBIn0hL.jpg,EVGA 650 BQ,ATX,80+ Bronze,650,Semi,,101.18,https://es.pcpartpicker.com/product/8RvZxr/evga-650-bq-650-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0650-v1,52,4.5
https://m.media-amazon.com/images/I/415cBUPLspL.jpg,LEPA MaxBron,ATX,80+ Bronze,800,Semi,,102,https://es.pcpartpicker.com/product/67mLrH/lepa-power-supply-b800mb,1,3
//cdna.pcpartpicker.com/static/forever/images/product/ba980adaab9d78bdc3290de17c34073e.256p.jpg,Corsair RM650 (2019),ATX,80+ Gold,650,Full,Black,102,https://es.pcpartpicker.com/product/WxL48d/corsair-rm-2019-650-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020194-na,66,4.9
//cdna.pcpartpicker.com/static/forever/images/product/3bf5e735214e4c6b833ac57b4dd36bfb.256p.jpg,BitFenix Formula Gold 650,ATX,80+ Gold,650,No,,102.76,https://es.pcpartpicker.com/product/B8RFf7/bitfenix-formula-gold-650w-80-gold-certified-atx-power-supply-bp-fm650ulag-7r,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/31d5ff64dc070541b7bc68c7757d2830.256p.jpg,Thermaltake TR2,ATX,,600,No,,103,https://es.pcpartpicker.com/product/wTK7YJ/thermaltake-power-supply-tr600,36,4.1
//cdna.pcpartpicker.com/static/forever/images/product/fd62859c87471f45be49d9c88d1b43d6.256p.jpg,Deepcool DQ750-M-V2L,ATX,80+ Gold,750,Full,Black / Green,103.44,https://es.pcpartpicker.com/product/qbFKHx/deepcool-dq-m-v2l-750-w-80-gold-certified-fully-modular-atx-power-supply-dp-gd-dq750-m-v2l,7,4.9
//cdna.pcpartpicker.com/static/forever/images/product/5724813f2f7bb6c11e82c2122827cbb2.256p.jpg,be quiet! Pure Power 11 CM,ATX,80+ Gold,600,Semi,Black,104.3,https://es.pcpartpicker.com/product/K3Jtt6/be-quiet-pure-power-11-cm-600-w-80-gold-certified-semi-modular-atx-power-supply-bn298,8,4.8
