img_src,name,speed_type,speed_frecuency,modules,price/GB,color,first_word_latency_ns,CAS_latency,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/b6d111351e56f32cd776e4cf8ce17e39.256p.jpg,Corsair Vengeance RGB RS 32 GB,DDR4,3200,2 x 16GB,3.931,Black / Gray,10,16,125.8,https://es.pcpartpicker.com/product/7tLFf7/corsair-vengeance-rgb-rs-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-cmg32gx4m2e3200c16,1,4
//cdna.pcpartpicker.com/static/forever/images/product/62510aeedf6cf37e1abf9522e42d44f3.256p.jpg,ADATA XPG GAMMIX D10 16 GB,DDR4,3200,2 x 8GB,7.888,Red / Silver,10,16,126.21,https://es.pcpartpicker.com/product/DJGxFT/adata-xpg-gammix-d10-16gb-2-x-8gb-ddr4-3200-memory-ax4u320038g16-dr10,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5e83a446ee8d7d002266d6437f7c4dc5.256p.jpg,TEAMGROUP Night Hawk RGB 16 GB,DDR4,3200,2 x 8GB,7.899,Black,10,16,126.38,https://es.pcpartpicker.com/product/MYs8TW/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-3200-memory-tf1d416g3200hc16cdc01,14,4.8
https://images-na.ssl-images-amazon.com/images/I/411Ayu5pDrL.jpg,G.Skill Ripjaws V 8 GB,DDR4,3200,2 x 4GB,15.804,Black,10,16,126.43,https://es.pcpartpicker.com/product/zgJkcf/gskill-memory-f43200c16d8gvk,5,5
//cdna.pcpartpicker.com/static/forever/images/product/b33db74fb62ccc44e197db34293a9ea3.256p.jpg,TEAMGROUP T-Force Xtreem ARGB 16 GB,DDR4,3600,2 x 8GB,7.916,White,10,18,126.66,https://es.pcpartpicker.com/product/fpBG3C/team-t-force-xtreem-argb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tf13d416g3600hc18jdc01,2,4.5
https://m.media-amazon.com/images/I/41dcQ8y0R-L.jpg,Corsair Vengeance RGB Pro SL 32 GB,DDR4,3200,2 x 16GB,3.962,Black,10,16,126.8,https://es.pcpartpicker.com/product/WXmFf7/corsair-vengeance-rgb-pro-sl-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-cmh32gx4m2z3200c16,3,4.7
https://m.media-amazon.com/images/I/519TKdorysL.jpg,G.Skill Ripjaws 32 GB,DDR4,2666,4 x 8GB,3.994,Red,11.253,15,127.8,https://es.pcpartpicker.com/product/zLW9TW/gskill-memory-f42666c15q32grr,1,5
//cdna.pcpartpicker.com/static/forever/images/product/9b5ba5400deede3d510555b6f01fbc7d.256p.jpg,G.Skill Trident Z Royal 16 GB,DDR4,3200,2 x 8GB,7.987,Gold,10,16,127.8,https://es.pcpartpicker.com/product/H6zkcf/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c16d-16gtrg,3,4.7
https://m.media-amazon.com/images/I/410IZHt25eL.jpg,Corsair Vengeance RGB Pro 32 GB,DDR4,3200,2 x 16GB,3.994,White,10,16,127.8,https://es.pcpartpicker.com/product/HycG3C/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-cmw32gx4m2e3200c16w,2,5
//cdna.pcpartpicker.com/static/forever/images/product/00963d6b0a92c53e1e3c5c6de47d238f.256p.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3000,2 x 16GB,4.025,Black,10.667,16,128.8,https://es.pcpartpicker.com/product/rRHRsY/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3000-memory-f4-3000c16d-32gtzr,17,4.7
//cdna.pcpartpicker.com/static/forever/images/product/b6d111351e56f32cd776e4cf8ce17e39.256p.jpg,Corsair Vengeance RGB RS 32 GB,DDR4,3600,2 x 16GB,4.025,Black / Gray,10,18,128.8,https://es.pcpartpicker.com/product/94Z9TW/corsair-vengeance-rgb-rs-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-cmg32gx4m2d3600c18,3,5
https://m.media-amazon.com/images/I/51r9JlyAJ9L.jpg,Corsair Vengeance 8 GB,DDR3,1600,2 x 4GB,16.105,Black / Blue,10,8,128.84,https://es.pcpartpicker.com/product/3mtCmG/corsair-memory-cmz8gx3m2x1600c8b,11,4.9
//cdna.pcpartpicker.com/static/forever/images/product/9531bc8a9791fa338f78c722395d571d.256p.jpg,TEAMGROUP T-Force Delta RGB 16 GB,DDR4,3000,2 x 8GB,8.107,Black,10.667,16,129.71,https://es.pcpartpicker.com/product/PBPKHx/team-t-force-delta-rgb-16gb-2-x-8gb-ddr4-3000-memory-tf3d416g3000hc16cdc01,28,4.6
//cdna.pcpartpicker.com/static/forever/images/product/400879ba32d2a76ef63e2bf44fa7808a.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,4000,2 x 8GB,8.113,Black,9,18,129.8,https://es.pcpartpicker.com/product/zn7p99/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-4000-memory-cmw16gx4m2z4000c18,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5081876bd5a7b4cb146ef23620b9a289.256p.jpg,TEAMGROUP Night Hawk RGB 16 GB,DDR4,3000,2 x 8GB,8.119,White,10.667,16,129.9,https://es.pcpartpicker.com/product/CnzZxr/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-3000-memory-tf2d416g3000hc16cdc01,7,4.6
//cdna.pcpartpicker.com/static/forever/images/product/92f125ce9c2c8a4901abea1bdb1b5d7a.256p.jpg,Kingston KVR16N11K2/16 16 GB,DDR3,1600,2 x 8GB,8.119,Green,13.75,11,129.9,https://es.pcpartpicker.com/product/9yh9TW/kingston-memory-kvr16n11k216,3,5
//cdna.pcpartpicker.com/static/forever/images/product/59d55c485410a5abc865aae2d9af8b34.256p.jpg,Patriot Viper Steel RGB 32 GB,DDR4,3200,2 x 16GB,4.062,Black,11.25,18,129.99,https://es.pcpartpicker.com/product/BgRgXL/patriot-viper-steel-rgb-32-gb-2-x-16-gb-ddr4-3200-cl18-memory-pvsr432g320c8k,1,2
//cdna.pcpartpicker.com/static/forever/images/product/6d074b167bf23b11c017c341b1472cdd.256p.jpg,Corsair Dominator Platinum RGB 16 GB,DDR4,3600,2 x 8GB,8.124,White,10,18,129.99,https://es.pcpartpicker.com/product/PkNgXL/corsair-dominator-platinum-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-cmt16gx4m2c3600c18w,1,5
//cdna.pcpartpicker.com/static/forever/images/product/b4556a7be1f6f0c3afd381f6c345bd98.256p.jpg,Kingston KSM26ES8/8ME 8 GB,DDR4,2666,1 x 8GB,16.324,Green,14.254,19,130.59,https://es.pcpartpicker.com/product/f4qBD3/kingston-8-gb-1-x-8-gb-ddr4-2666-memory-ksm26es88me,2,5
//cdna.pcpartpicker.com/static/forever/images/product/2cd4475b3213faf4c95bcdce231fb76f.256p.jpg,Corsair Vengeance 16 GB,DDR3,1600,4 x 4GB,8.175,Black / Blue,11.25,9,130.8,https://es.pcpartpicker.com/product/VcDwrH/corsair-memory-cmz16gx3m4a1600c9b,13,4.7
https://m.media-amazon.com/images/I/41bu22Yu9CL.jpg,Corsair Vengeance LPX 32 GB,DDR4,3200,4 x 8GB,4.088,Black / Yellow,10,16,130.8,https://es.pcpartpicker.com/product/7nprxr/corsair-vengeance-lpx-32gb-4-x-8gb-ddr4-3200-memory-cmk32gx4m4z3200c16,5,5
//cdna.pcpartpicker.com/static/forever/images/product/5e3069d55acca20a4888a13f804fcd9e.256p.jpg,TEAMGROUP Team T-Force Night Hawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TF1D416G3600HC18JDC01 16 GB,DDR4,3600,2 x 8GB,8.242,Black,10,18,131.88,https://es.pcpartpicker.com/product/3q9tt6/team-t-force-night-hawk-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-tf1d416g3600hc18jdc01,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/121dbe3beb2723504e38c9c02c4dad25.256p.jpg,TEAMGROUP T-Force Delta TUF Gaming Alliance 16 GB,DDR4,3200,2 x 8GB,8.25,Black / Gold,10,16,132,https://es.pcpartpicker.com/product/34WBD3/team-t-force-delta-tuf-gaming-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tf9d416g3200hc16cdc01,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/4a4678c8ab8bc90aec88726e7abd471d.256p.jpg,PNY XLR8 32 GB,DDR4,3200,2 x 16GB,4.125,Black / Red,10,16,132,https://es.pcpartpicker.com/product/DMMTwP/pny-xlr8-32-gb-2-x-16-gb-ddr4-3200-memory-md32gk2d4320016xr,3,5
//cdna.pcpartpicker.com/static/forever/images/product/5081876bd5a7b4cb146ef23620b9a289.256p.jpg,TEAMGROUP Night Hawk RGB 16 GB,DDR4,3200,2 x 8GB,8.259,White,10,16,132.15,https://es.pcpartpicker.com/product/ctZ2FT/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-3200-memory-tf2d416g3200hc16cdc01,8,4.6
//cdna.pcpartpicker.com/static/forever/images/product/43fb13bfe3c61d65c14a3524e04b6379.256p.jpg,TEAMGROUP T-Force / Night Hawk 16 GB,DDR4,3000,2 x 8GB,8.264,Black / Red,10.667,16,132.22,https://es.pcpartpicker.com/product/Q9L7YJ/team-t-force-night-hawk-16gb-2-x-8gb-ddr4-3000-memory-thrd416g3000hc16cdc01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/26e970300d47b63991403006fe1540fa.256p.jpg,Thermaltake TOUGHRAM RGB 16 GB,DDR4,3600,2 x 8GB,8.3,Black / Silver,10,18,132.8,https://es.pcpartpicker.com/product/fcgQzy/thermaltake-toughram-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-r009d408gx2-3600c18b,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/dcd11301eb1903a0859237240193174b.256p.jpg,G.Skill Ripjaws V 32 GB,DDR4,4000,2 x 16GB,4.15,Black,9,18,132.8,https://es.pcpartpicker.com/product/dqbTwP/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-4000-cl18-memory-f4-4000c18d-32gvk,4,4.8
https://m.media-amazon.com/images/I/41pdgbnPOxL.jpg,Patriot Viper Elite 16 GB,DDR4,2400,2 x 8GB,8.328,Black / Red,13.333,16,133.25,https://es.pcpartpicker.com/product/Dtwqqs/patriot-viper-elite-16gb-2-x-8gb-ddr4-2400-memory-pve416g280c6krd,3,4
//cdna.pcpartpicker.com/static/forever/images/product/74943104500c1337e2736915463f7f02.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,2400,4 x 4GB,8.394,Black,12.5,15,134.3,https://es.pcpartpicker.com/product/3wPzK8/corsair-memory-cmk16gx4m4a2400c14,8,4.9
//cdna.pcpartpicker.com/static/forever/images/product/317e4de2cb5da0be0bc9f873f5391366.256p.jpg,Thermaltake TOUGHRAM RGB 16 GB,DDR4,3600,2 x 8GB,8.425,White / Silver,10,18,134.8,https://es.pcpartpicker.com/product/DV2bt6/thermaltake-toughram-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-r022d408gx2-3600c18a,2,2.5
//cdna.pcpartpicker.com/static/forever/images/product/c784bccb93f83550cab13f094c50a423.256p.jpg,Kingston Fury Renegade RGB 32 GB,DDR4,3600,2 x 16GB,4.213,Black / Silver,8.889,16,134.8,https://es.pcpartpicker.com/product/3wbTwP/kingston-fury-renegade-rgb-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-kf436c16rb1ak232,1,5
//cdna.pcpartpicker.com/static/forever/images/product/3e57f6f6fea599e8e36488d325102044.256p.jpg,Corsair Vengeance LPX 32 GB,DDR4,3600,2 x 16GB,4.218,Black / Yellow,8.889,16,134.99,https://es.pcpartpicker.com/product/9392FT/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-cmk32gx4m2d3600c16,9,4.9
//cdna.pcpartpicker.com/static/forever/images/product/5b4bf2619b11de0890e9c62bbc8acad4.256p.jpg,Gigabyte AORUS RGB 16 GB,DDR4,3200,2 x 8GB,8.476,Silver,10,16,135.61,https://es.pcpartpicker.com/product/6nKcCJ/gigabyte-aorus-rgb-16gb-2-x-8gb-ddr4-3200-memory-gp-ar32c16s8k2su416r,6,4.5
//cdna.pcpartpicker.com/static/forever/images/product/a71c6b7b211206f9ec6b8b3cd5f64f34.256p.jpg,Kingston KVR16LN11K2/16 16 GB,DDR3,1600,2 x 8GB,8.482,Black / Green,13.75,11,135.71,https://es.pcpartpicker.com/product/cwGkcf/kingston-memory-kvr16ln11k216,2,5
https://m.media-amazon.com/images/I/41nB7BpgfpL.jpg,G.Skill Trident Z RGB 16 GB,DDR4,3600,2 x 8GB,8.488,Black,9.444,17,135.8,https://es.pcpartpicker.com/product/d8mxFT/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c17d-16gtzr,13,4.8
//cdna.pcpartpicker.com/static/forever/images/product/80b3ac2dfbc65b19c8b8990f8b7f44e6.256p.jpg,G.Skill FORTIS 32 GB,DDR4,2133,4 x 8GB,4.278,Black / Red,14.065,15,136.91,https://es.pcpartpicker.com/product/2mzZxr/gskill-fortis-32gb-4-x-8gb-ddr4-2133-memory-f4-2133c15q-32gft,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a9605094754986d8ac4c23edddc4b925.256p.jpg,ADATA XPG GAMMIX D10 16 GB,DDR4,3000,2 x 8GB,8.559,Red / White,10.667,16,136.94,https://es.pcpartpicker.com/product/d7MwrH/adata-xpg-gammix-d10-16gb-2-x-8gb-ddr4-3000-memory-ax4u300038g16-drg,3,5
//cdna.pcpartpicker.com/static/forever/images/product/2f40d0e8a15c4ecfd3388c1cd4477519.256p.jpg,G.Skill Trident Z Neo 16 GB,DDR4,3600,2 x 8GB,8.562,Black / Silver,7.778,14,136.99,https://es.pcpartpicker.com/product/2Cdrxr/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3600-cl14-memory-f4-3600c14d-16gtznb,1,5
//cdna.pcpartpicker.com/static/forever/images/product/d34a68997d3f53b961232166becdef55.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,3600,2 x 8GB,8.579,Black,10.556,19,137.27,https://es.pcpartpicker.com/product/mXNv6h/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c19d-16gtzrb,2,5
//cdna.pcpartpicker.com/static/forever/images/product/d7eb522b5c801868ac7feac46391b90d.256p.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3200,2 x 16GB,4.338,Black,10,16,138.8,https://es.pcpartpicker.com/product/FPYLrH/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzr,38,4.9
//cdna.pcpartpicker.com/static/forever/images/product/34b5ffe50b9b3aa6a21d661f6a6f2a6b.256p.jpg,TEAMGROUP T-Force Dark Z 16 GB,DDR4,3200,2 x 8GB,8.704,Red / Black,10,16,139.26,https://es.pcpartpicker.com/product/sp2bt6/team-t-force-dark-z-16-gb-2-x-8-gb-ddr4-3200-memory-tdzrd416g3200hc16cdc01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/00963d6b0a92c53e1e3c5c6de47d238f.256p.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3200,2 x 16GB,4.369,Black,10,16,139.8,https://es.pcpartpicker.com/product/dHjJ7P/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzrx,24,5
//cdna.pcpartpicker.com/static/forever/images/product/65301be7e92d010b934e9e256356d986.256p.jpg,Corsair Vengeance LPX 32 GB,DDR4,3600,4 x 8GB,4.369,Black / Yellow,10,18,139.8,https://es.pcpartpicker.com/product/mtXnTW/corsair-vengeance-lpx-32-gb-4-x-8-gb-ddr4-3600-memory-cmk32gx4m4d3600c18,5,5
//cdna.pcpartpicker.com/static/forever/images/product/4548c227c100677b5470561217e94d94.256p.jpg,ADATA XPG GAMMIX D10 32 GB,DDR4,3200,2 x 16GB,4.374,Black / Silver,10,16,139.97,https://es.pcpartpicker.com/product/TKLFf7/adata-xpg-gammix-d10-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-ax4u320016g16a-db10,4,5
//cdna.pcpartpicker.com/static/forever/images/product/1c7356de17d4fe82d2f6d9826f387cd9.256p.jpg,Kingston HyperX Fury 16 GB,DDR4,2400,4 x 4GB,8.756,Black / Silver,12.5,15,140.09,https://es.pcpartpicker.com/product/TBPzK8/kingston-memory-hx424c15fbk416,2,5
//cdna.pcpartpicker.com/static/forever/images/product/324fe2c061140ad3c29d5027fb8d22a6.256p.jpg,TEAMGROUP T-Force Delta RGB 32 GB,DDR4,3600,2 x 16GB,4.387,White,10,18,140.39,https://es.pcpartpicker.com/product/ZRpmP6/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-tf4d432g3600hc18jdc01,6,5
https://m.media-amazon.com/images/I/41wGpKjm2yS.jpg,Corsair Vengeance RGB Pro 32 GB,DDR4,3000,2 x 16GB,4.445,Black,10.667,16,142.25,https://es.pcpartpicker.com/product/mkGnTW/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3000-cl16-memory-cmw32gx4m2d3000c16,1,5
//cdna.pcpartpicker.com/static/forever/images/product/acf00130b189e90272a9ad74f0ba955c.256p.jpg,Patriot Viper 4 16 GB,DDR4,3000,2 x 8GB,8.897,Black / Red,10.667,16,142.35,https://es.pcpartpicker.com/product/vgJkcf/patriot-memory-pv416g300c6k,10,4.6
//cdna.pcpartpicker.com/static/forever/images/product/4108ce94c499008912266b2f019d061b.256p.jpg,Kingston FURY Beast 32 GB,DDR5,4800,2 x 16GB,4.463,Black / Silver,15.833,38,142.8,https://es.pcpartpicker.com/product/HPYmP6/kingston-fury-beast-32-gb-2-x-16-gb-ddr5-4800-cl38-memory-kf548c38bbk2-32,3,5
//cdna.pcpartpicker.com/static/forever/images/product/18d515b5e9b6de9484ac9eb7901c119c.256p.jpg,Corsair Vengeance RGB RT 32 GB,DDR4,3600,2 x 16GB,4.463,Black,8.889,16,142.8,https://es.pcpartpicker.com/product/cfVmP6/corsair-vengeance-rgb-rt-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-cmn32gx4m2z3600c16,11,4.8
//cdna.pcpartpicker.com/static/forever/images/product/956d0dd9547920cdd9d5ea2959ba6a4c.256p.jpg,G.Skill Ripjaws V 32 GB,DDR4,3200,1 x 32GB,4.478,Black,10,16,143.3,https://es.pcpartpicker.com/product/bnGnTW/gskill-ripjaws-v-32-gb-1-x-32-gb-ddr4-3200-memory-f4-3200c16s-32gvk,1,5
https://m.media-amazon.com/images/I/51NKRHO9GTL.jpg,OCZ Gold 4 GB,DDR3,1600,2 x 2GB,35.84,Black / Gold,10,8,143.36,https://es.pcpartpicker.com/product/Bpckcf/ocz-memory-ocz3g16004gk,1,5
//cdna.pcpartpicker.com/static/forever/images/product/ec6dad612e5fd586b3b79e69b254db2a.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,2400,2 x 8GB,8.961,Black,12.5,15,143.38,https://es.pcpartpicker.com/product/RVL48d/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-2400-memory-f4-2400c15d-16gtzrx,1,5
//cdna.pcpartpicker.com/static/forever/images/product/37215490a1482af82a8a1a0a93590829.256p.jpg,G.Skill Trident Z Neo 32 GB,DDR4,3200,2 x 16GB,4.494,Silver / Black,10,16,143.8,https://es.pcpartpicker.com/product/RLDkcf/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3200-memory-f4-3200c16d-32gtzn,5,5
https://m.media-amazon.com/images/I/414Zi6n+GzL.jpg,AMD AE34G1609U1 4 GB,DDR3,1600,1 x 4GB,36,,11.25,9,144,https://es.pcpartpicker.com/product/MnYXsY/amd-memory-ae34g1609u1,3,4
//cdna.pcpartpicker.com/static/forever/images/product/4108ce94c499008912266b2f019d061b.256p.jpg,Kingston FURY Beast 32 GB,DDR5,5200,2 x 16GB,4.525,Black / Silver,15.385,40,144.8,https://es.pcpartpicker.com/product/p7Z9TW/kingston-fury-beast-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-kf552c40bbk2-32,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/cd08f65401f4265e10f18959725bdfe0.256p.jpg,Corsair Vengeance RGB Pro 32 GB,DDR4,2666,2 x 16GB,4.526,White,12.003,16,144.84,https://es.pcpartpicker.com/product/h9QG3C/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-2666-memory-cmw32gx4m2a2666c16w,1,5
//cdna.pcpartpicker.com/static/forever/images/product/9237fcfa0365e5eb8ff469015b035b2b.256p.jpg,TEAMGROUP T-Force Delta RGB 32 GB,DDR4,3600,2 x 16GB,4.55,Black,10,18,145.61,https://es.pcpartpicker.com/product/P7RYcf/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-tf3d432g3600hc18jdc01,2,5
//cdna.pcpartpicker.com/static/forever/images/product/130610fae2d17d8fba6193d3fdb704c0.256p.jpg,TEAMGROUP T-Force Dark Za 32 GB,DDR4,3600,2 x 16GB,4.551,Black / Silver,10,18,145.63,https://es.pcpartpicker.com/product/sfxbt6/teamgroup-t-force-dark-za-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-tdzad432g3600hc18jdc01,9,4.9
//cdna.pcpartpicker.com/static/forever/images/product/30ee73995e7050cc6ea81d70a0a2acf3.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,3200,2 x 8GB,9.113,Black,8.75,14,145.8,https://es.pcpartpicker.com/product/gT38TW/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c14d-16gtzr,32,4.7
https://m.media-amazon.com/images/I/41mlV05ho-L.jpg,G.Skill Ripjaws 16 GB,DDR4,2400,4 x 4GB,9.124,Black / Red,12.5,15,145.99,https://es.pcpartpicker.com/product/KTvRsY/gskill-memory-f42400c15q16grk,1,5
//cdna.pcpartpicker.com/static/forever/images/product/cea0b1aef88ad52dfe60135f0c346120.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,2666,2 x 8GB,9.125,Black,13.503,18,146,https://es.pcpartpicker.com/product/d4448d/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-2666-memory-f4-2666c18d-16gtzr,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/546936d2973da37feb7589b4ece679f4.256p.jpg,Patriot Viper Elite 16 GB,DDR4,2133,2 x 8GB,9.174,Silver / White,13.127,14,146.79,https://es.pcpartpicker.com/product/sXWrxr/patriot-viper-elite-16gb-2-x-8gb-ddr4-2133-memory-pve416g213c4kgy,2,4
//cdna.pcpartpicker.com/static/forever/images/product/67c83cfd051636aaa95e8b00b6e95d6e.256p.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3600,2 x 16GB,4.588,Black,10,18,146.8,https://es.pcpartpicker.com/product/fBLwrH/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c18d-32gtzr,16,4.9
//cdna.pcpartpicker.com/static/forever/images/product/6bd09f5257f27371c8ebf94b3a331452.256p.jpg,G.Skill Ripjaws V 32 GB,DDR4,3600,2 x 16GB,4.588,Black,8.889,16,146.8,https://es.pcpartpicker.com/product/zcH8TW/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c16d-32gvkc,98,4.8
//cdna.pcpartpicker.com/static/forever/images/product/01b0915adbda27cca904ae649a915e0a.256p.jpg,G.Skill Trident Z 16 GB,DDR4,3600,2 x 8GB,9.203,Black / White,8.889,16,147.24,https://es.pcpartpicker.com/product/ywYLrH/gskill-trident-z-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c16d-16gtzkw,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/7826a1fc3f561d8fe655720e792d118a.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,3600,2 x 8GB,9.238,Black,8.889,16,147.8,https://es.pcpartpicker.com/product/RsgPxr/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c16d-16gtzr,4,5
//cdna.pcpartpicker.com/static/forever/images/product/cea0b1aef88ad52dfe60135f0c346120.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,3200,2 x 8GB,9.238,Black,8.75,14,147.8,https://es.pcpartpicker.com/product/WD7v6h/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c14d-16gtzrx,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/317604ea1e10de994e7a8935a5318c6a.256p.jpg,Corsair Vengeance LPX 32 GB,DDR4,2666,4 x 8GB,4.638,Black / Yellow,12.003,16,148.4,https://es.pcpartpicker.com/product/ghPzK8/corsair-memory-cmk32gx4m4a2666c16,4,5
https://m.media-amazon.com/images/I/31v0JU1QC4L.jpg,Crucial Ballistix 32 GB,DDR4,2666,2 x 16GB,4.651,Black,12.003,16,148.82,https://es.pcpartpicker.com/product/Xh2bt6/crucial-ballistix-32-gb-2-x-16-gb-ddr4-2666-memory-bl2k16g26c16u4b,1,5
https://m.media-amazon.com/images/I/41z3wI3mI-L.jpg,G.Skill Ripjaws X 4 GB,DDR3,1333,2 x 2GB,37.415,Black / Red,13.503,9,149.66,https://es.pcpartpicker.com/product/gVK7YJ/gskill-memory-f310666cl9d4gbxl,1,4
//cdna.pcpartpicker.com/static/forever/images/product/c5009746722573596517e19592bb97d4.256p.jpg,G.Skill Trident Z Neo 16 GB,DDR4,3200,2 x 8GB,9.363,Silver / Black,8.75,14,149.8,https://es.pcpartpicker.com/product/FBPgXL/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c14d-16gtzn,2,5
//cdna.pcpartpicker.com/static/forever/images/product/2dfefb4950d8e959dcd61b10baa60112.256p.jpg,G.Skill Trident Z Neo 16 GB,DDR4,3600,2 x 8GB,9.363,Silver / Black,8.889,16,149.8,https://es.pcpartpicker.com/product/PQVG3C/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c16d-16gtzn,13,5
//cdna.pcpartpicker.com/static/forever/images/product/a16e2df588eea6d1d8321045d8f0fbb9.256p.jpg,TEAMGROUP T-Force Dark Z 32 GB,DDR4,3600,2 x 16GB,4.683,Silver,10,18,149.85,https://es.pcpartpicker.com/product/WyLwrH/team-t-force-dark-z-32-gb-2-x-16-gb-ddr4-3600-memory-tdzgd432g3600hc18jdc01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/80c6c331bfbd354ff659fefb4b2aacef.256p.jpg,Corsair Vengeance LPX 32 GB,DDR4,3600,4 x 8GB,4.687,Black / Yellow,8.889,16,149.99,https://es.pcpartpicker.com/product/Js4Ycf/corsair-vengeance-lpx-32-gb-4-x-8-gb-ddr4-3600-cl16-memory-cmk32gx4m4d3600c16,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7826a1fc3f561d8fe655720e792d118a.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,4000,2 x 8GB,9.425,Black,9,18,150.8,https://es.pcpartpicker.com/product/FfjWGX/gskill-tridentz-rgb-series-16gb-2-x-8gb-ddr4-4000-memory-f4-4000c18d-16gtzr,1,4
//cdna.pcpartpicker.com/static/forever/images/product/fbcdbdd3dd1688ae4dce8684a7ff1ab3.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,2400,2 x 8GB,9.438,Black / Yellow,13.333,16,151,https://es.pcpartpicker.com/product/z222FT/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-2400-memory-cmk16gx4m2z2400c16,1,5
