img_src,name,socket,size,memory_max_GB,memory_slots,color,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/fe5d9f5248603768fc736ddda80f445c.256p.jpg,ASRock B365 Pro4,LGA1151,ATX,64,4,Black / Silver,117.84,https://es.pcpartpicker.com/product/3rNv6h/asrock-b365-pro4-atx-lga1151-motherboard-b365-pro4,7,4.3
https://m.media-amazon.com/images/I/51ZFaAVMRfL.jpg,ASRock B450 Steel Legend,AM4,ATX,64,4,Black / Silver,117.52,https://es.pcpartpicker.com/product/wb7v6h/asrock-b450-steel-legend-atx-am4-motherboard-b450-steel-legend,39,4.5
//cdna.pcpartpicker.com/static/forever/images/product/491312c7eb6c3a47c8a7c53e063b397e.256p.jpg,MSI B450-A PRO MAX,AM4,ATX,64,4,Brown / Black,112.82,https://es.pcpartpicker.com/product/XJbCmG/msi-b450-a-pro-max-atx-am4-motherboard-b450-a-pro-max,34,4.6
//cdna.pcpartpicker.com/static/forever/images/product/9a09d966167a7cdc937d39d9bf9edc8b.256p.jpg,Gigabyte B660M DS3H DDR4,LGA1700,Micro ATX,128,4,Black,112.49,https://es.pcpartpicker.com/product/Z6ddnQ/gigabyte-b660m-ds3h-ddr4-micro-atx-lga1700-motherboard-b660m-ds3h-ddr4,7,4.7
//cdna.pcpartpicker.com/static/forever/images/product/44867ec7814048eb5afc863cc9bc1de3.256p.jpg,ASRock A520M-HDV,AM4,Micro ATX,64,2,Black / Silver,112.08,https://es.pcpartpicker.com/product/bWqBD3/asrock-a520m-hdv-micro-atx-am4-motherboard-a520m-hdv,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/c260f3f95ce3c6ef17b2ffcdd4bbca2e.256p.jpg,ASRock B460 Phantom Gaming 4,LGA1200,ATX,128,4,Black,111.38,https://es.pcpartpicker.com/product/M39tt6/asrock-b460-phantom-gaming-4-atx-lga1200-motherboard-b460-phantom-gaming-4,3,4
//cdna.pcpartpicker.com/static/forever/images/product/55e1dfa874949b0ba8b804d3584d170c.256p.jpg,Gigabyte B550M AORUS ELITE,AM4,Micro ATX,128,4,Black / Orange,110.8,https://es.pcpartpicker.com/product/Kb6qqs/gigabyte-b550m-aorus-elite-micro-atx-am4-motherboard-b550m-aorus-elite,5,3.8
//cdna.pcpartpicker.com/static/forever/images/product/234d48de1af93682a5636e8bba4242d3.256p.jpg,ASRock B450 Pro4 R2.0,AM4,ATX,128,4,Black,109.36,https://es.pcpartpicker.com/product/wjcG3C/asrock-b450-pro4-r20-atx-am4-motherboard-b450-pro4-r20,2,5
//cdna.pcpartpicker.com/static/forever/images/product/84c88ff577f173d87f25f0aec5ffa734.256p.jpg,Gigabyte B450 AORUS ELITE V2,AM4,ATX,128,4,Black,107,https://es.pcpartpicker.com/product/yyGnTW/gigabyte-b450-aorus-elite-v2-atx-am4-motherboard-b450-aorus-elite-v2,9,4.4
//cdna.pcpartpicker.com/static/forever/images/product/cdf933968ed120030fb424c75188d6b7.256p.jpg,Gigabyte B550M DS3H,AM4,Micro ATX,128,4,Black / Gold,105,https://es.pcpartpicker.com/product/VyBhP6/gigabyte-b550m-ds3h-micro-atx-am4-motherboard-b550m-ds3h,22,4.5
//cdna.pcpartpicker.com/static/forever/images/product/cda08202f43f32e123a0d38807caf5a3.256p.jpg,MSI B560M-A PRO,LGA1200,Micro ATX,64,2,Black,103,https://es.pcpartpicker.com/product/HpH7YJ/msi-b560m-a-pro-micro-atx-lga1200-motherboard-b560m-a-pro,2,4
//cdna.pcpartpicker.com/static/forever/images/product/b6ef672b629544795b9cab28ccecf57b.256p.jpg,ASRock B250 Pro4,LGA1151,ATX,64,4,Black / White,101.58,https://es.pcpartpicker.com/product/FzGj4D/asrock-b250-pro4-atx-lga1151-motherboard-b250-pro4,3,5
//cdna.pcpartpicker.com/static/forever/images/product/36cb6e0f2c30c74739c77e05c1055151.256p.jpg,MSI B350M BAZOOKA,AM4,Micro ATX,64,4,Black / White,101.4,https://es.pcpartpicker.com/product/jXcMnQ/msi-b350m-bazooka-micro-atx-am4-motherboard-b350m-bazooka,9,4.2
//cdna.pcpartpicker.com/static/forever/images/product/11ea676aa40218876173f6fa1020ba00.256p.jpg,Gigabyte B360 HD3,LGA1151,ATX,64,4,Silver / Black,101.13,https://es.pcpartpicker.com/product/yqBTwP/gigabyte-b360-hd3-atx-lga1151-motherboard-b360-hd3,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/5a843c87a105d258665cf818a1c2eff6.256p.jpg,MSI B560M PRO-E,LGA1200,Micro ATX,64,2,Black,99.49,https://es.pcpartpicker.com/product/dMbTwP/msi-b560m-pro-e-micro-atx-lga1200-motherboard-b560m-pro-e,3,4
//cdna.pcpartpicker.com/static/forever/images/product/e26097343d4bc418b55c291ad2870ee7.256p.jpg,Gigabyte GA-AB350-Gaming,AM4,ATX,64,4,Black / Red,98.16,https://es.pcpartpicker.com/product/WWdFf7/gigabyte-ga-ab350-gaming-atx-am4-motherboard-ga-ab350-gaming,6,4.2
//cdna.pcpartpicker.com/static/forever/images/product/dbeb8cc8ade3dfcbfed111e7b3b4d00f.256p.jpg,Asus Prime B450M-A II,AM4,Micro ATX,128,4,,94.16,https://es.pcpartpicker.com/product/kthmP6/asus-prime-b450m-a-ii-micro-atx-am4-motherboard-prime-b450m-a-ii,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/f3fdad4280ba96b11df88c92a4696ab5.256p.jpg,ASRock B560M-HDV,LGA1200,Micro ATX,64,2,Silver / Black,93.99,https://es.pcpartpicker.com/product/vvKKHx/asrock-b560m-hdv-micro-atx-lga1200-motherboard-b560m-hdv,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/acd6970346b4f44264333f7277ca44fb.256p.jpg,Asus PRIME H610M-E D4,LGA1700,Micro ATX,64,2,Silver / Black,93.51,https://es.pcpartpicker.com/product/GtqPxr/asus-prime-h610m-e-d4-micro-atx-lga1700-motherboard-prime-h610m-e-d4,2,3
//cdna.pcpartpicker.com/static/forever/images/product/f9e3e541c282e5d932fce04c93183883.256p.jpg,MSI H510M-A PRO,LGA1200,Micro ATX,64,2,Black,90.99,https://es.pcpartpicker.com/product/ncbTwP/msi-h510m-a-pro-micro-atx-lga1200-motherboard-h510m-a-pro,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/c95f56fadd82cb1cef6c514e909df7e0.256p.jpg,Biostar H81MHV3,LGA1150,Micro ATX,16,2,Black / Yellow,84.31,https://es.pcpartpicker.com/product/dW2kcf/biostar-motherboard-h81mhv3,3,3.7
//cdna.pcpartpicker.com/static/forever/images/product/f210cab1260cc8cd402ee007cc382029.256p.jpg,MSI A520M-A PRO,AM4,Micro ATX,64,2,Black,82.94,https://es.pcpartpicker.com/product/nZTzK8/msi-a520m-a-pro-micro-atx-am4-motherboard-a520m-a-pro,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/8534c6e8baa15926be151d31ae0f58ef.256p.jpg,Gigabyte B550M S2H,AM4,Micro ATX,64,2,Black / Silver,82.69,https://es.pcpartpicker.com/product/nQbCmG/gigabyte-b550m-s2h-micro-atx-am4-motherboard-b550m-s2h,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/87c06dc69a443c1f6fc125a4d450f9e0.256p.jpg,Asus PRIME H510M-K,LGA1200,Micro ATX,64,2,Black / Silver,79.47,https://es.pcpartpicker.com/product/8dFbt6/asus-prime-h510m-k-micro-atx-lga1200-motherboard-prime-h510m-k,2,5
//cdna.pcpartpicker.com/static/forever/images/product/dd7c32aa9d0d74c682d29210394b1a99.256p.jpg,ASRock H510M-HDV,LGA1200,Micro ATX,64,2,Silver / Black,78.56,https://es.pcpartpicker.com/product/NnH7YJ/asrock-h510m-hdv-micro-atx-lga1200-motherboard-h510m-hdv,2,3
//cdna.pcpartpicker.com/static/forever/images/product/8adbca8b199f5b552fcf742ca65b176f.256p.jpg,ASRock H310M-HDV,LGA1151,Micro ATX,32,2,Black / Silver,78.5,https://es.pcpartpicker.com/product/F4BTwP/asrock-h310m-hdv-micro-atx-lga1151-motherboard-h310m-hdv,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/abcf801c75db5692ed08e9c0c3f49fbc.256p.jpg,ASRock H510M-HVS,LGA1200,Micro ATX,64,2,Silver / Black,77.82,https://es.pcpartpicker.com/product/Lr6p99/asrock-h510m-hvs-micro-atx-lga1200-motherboard-h510m-hvs,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/0cbcdd636b43ad2b7b175731eaf81737.256p.jpg,Biostar B450MH,AM4,Micro ATX,32,2,Black / Yellow,76,https://es.pcpartpicker.com/product/DWw7YJ/biostar-b450mh-micro-atx-am4-motherboard-b450mh,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/2b2897ac0de148a2935c3277573131b3.256p.jpg,ASRock B450M-HDV R4.0,AM4,Micro ATX,32,2,Black / White,75.62,https://es.pcpartpicker.com/product/RD97YJ/asrock-b450m-hdv-r40-micro-atx-am4-motherboard-b450m-hdv-r40,33,3.8
//cdna.pcpartpicker.com/static/forever/images/product/63b64f6b10bbfb2c406fdbf40bde777d.256p.jpg,Gigabyte A520M S2H,AM4,Micro ATX,64,2,Black,72,https://es.pcpartpicker.com/product/HVK2FT/gigabyte-a520m-s2h-micro-atx-am4-motherboard-a520m-s2h,6,4.7
//cdna.pcpartpicker.com/static/forever/images/product/0d8d83b73c9f82f04e889ff31ca1471c.256p.jpg,Gigabyte GA-A320M-S2H,AM4,Micro ATX,32,2,Black,66.8,https://es.pcpartpicker.com/product/sL7v6h/gigabyte-ga-a320m-s2h-micro-atx-am4-motherboard-ga-a320m-s2h,24,3.8
https://m.media-amazon.com/images/I/61RyTnm2bUL.jpg,MSI AM1M,AM1,Micro ATX,16,2,Black,35.9,https://es.pcpartpicker.com/product/4238TW/msi-motherboard-am1m,3,3.7
