img_src,name,capacity,price/GB,type,cache,form_factor,interface,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/4a39091cc852e56b16b02febdadeb3a7.256p.jpg,Kingston Fury Renegade,1 TB,0.122,SSD,,M.2,M.2 PCIe 4.0 X4,122.38,https://es.pcpartpicker.com/product/QxkWGX/kingston-fury-renegade-1-tb-m2-2280-nvme-solid-state-drive-sfyrs1000g,2,5
https://m.media-amazon.com/images/I/51j919QYb9L.jpg,Hitachi Ultrastar,2 TB,0.061,7200 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,122.32,https://es.pcpartpicker.com/product/WxMFf7/hitachi-internal-hard-drive-0f10452,8,4.1
//cdna.pcpartpicker.com/static/forever/images/product/79cb86bd3e232c21d53f3c104335444e.256p.jpg,Samsung SM961,256 GB,0.477,SSD,,M.2,M.2 PCIe 3.0 X4,121.99,https://es.pcpartpicker.com/product/XRKhP6/samsung-sm961-256gb-m2-2280-solid-state-drive-mzvpw256hegl-00000,7,5
//cdna.pcpartpicker.com/static/forever/images/product/129d23e0a1a8838493ef1033fe353a88.256p.jpg,TEAMGROUP T-Force Delta Max RGB,500 GB,0.241,SSD,,"2.5""",SATA 6.0 Gb/s,120.62,https://es.pcpartpicker.com/product/7nLwrH/team-t-force-delta-max-rgb-500-gb-25-solid-state-drive-t253tm500g3c302,2,5
https://images-na.ssl-images-amazon.com/images/I/415yIiUYrNL.jpg,Seagate Barracuda ES.2,1 TB,0.12,7200 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,120,https://es.pcpartpicker.com/product/Ps4gXL/seagate-barracuda-es2-1-tb-35-7200rpm-internal-hard-drive-st31000340ns,4,4.5
https://m.media-amazon.com/images/I/41M-PFEGJhL.jpg,Corsair Force LX,128 GB,0.938,SSD,,"2.5""",SATA 6.0 Gb/s,120,https://es.pcpartpicker.com/product/7zbp99/corsair-internal-hard-drive-cssdf128gblx,6,4.3
https://m.media-amazon.com/images/I/41dCHlrcBcL.jpg,Seagate Barracuda ES,1 TB,0.12,7200 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,120,https://es.pcpartpicker.com/product/LcK7YJ/seagate-internal-hard-drive-st31000340nsffp,20,4.2
//cdna.pcpartpicker.com/static/forever/images/product/0f99bbaa1ff6e18bdf5decba887af4f7.256p.jpg,Sabrent Rocket 4.0 HTSK,1 TB,0.12,SSD,,M.2,M.2 PCIe 4.0 X4,119.99,https://es.pcpartpicker.com/product/NsJmP6/sabrent-rocket-htsk-40-1-tb-m2-2280-solid-state-drive-sb-rocket-nvme4-htsk-1tb,11,4.9
//cdna.pcpartpicker.com/static/forever/images/product/7b0c9e173ee37f2d23e0f4d6e696536e.256p.jpg,Sabrent Rocket,1 TB,0.12,SSD,,M.2,M.2 PCIe 3.0 X4,119.99,https://es.pcpartpicker.com/product/N7zkcf/sabrent-1-tb-m2-2280-solid-state-drive-sb-rocket-1tb,53,4.9
//cdna.pcpartpicker.com/static/forever/images/product/8e6dbae8a0f3c6572216c8758ce5a0b5.256p.jpg,Western Digital Black SN850X,1 TB,0.12,SSD,,M.2,M.2 PCIe 4.0 X4,119.63,https://es.pcpartpicker.com/product/DyhFf7/western-digital-black-sn850x-1-tb-m2-2280-nvme-solid-state-drive-wds100t2x0e,4,5
https://m.media-amazon.com/images/I/41yAbNjKFVS.jpg,ADATA Swordfish,2 TB,0.06,SSD,,M.2,M.2 PCIe 3.0 X4,119.09,https://es.pcpartpicker.com/product/dDVG3C/adata-swordfish-2-tb-m2-2280-nvme-solid-state-drive-aswordfish-2t-c,4,3.8
//cdna.pcpartpicker.com/static/forever/images/product/08105799a06f56c779261642b857dd7f.256p.jpg,Western Digital Black SN750 SE,1 TB,0.119,SSD,,M.2,M.2 PCIe 4.0 X4,118.89,https://es.pcpartpicker.com/product/P8Z9TW/western-digital-wd_black-sn750-se-1-tb-m2-2280-nvme-solid-state-drive-wds100t1b0e,14,4.9
//cdna.pcpartpicker.com/static/forever/images/product/7fbe1751561aa9ad4a829b409a664d68.256p.jpg,Seagate FireCuda 510,500 GB,0.238,SSD,,M.2,M.2 PCIe 3.0 X4,118.79,https://es.pcpartpicker.com/product/G8ZzK8/seagate-firecuda-510-500-gb-m2-2280-nvme-solid-state-drive-zp500gm3a001,3,4
https://m.media-amazon.com/images/I/3145YnrWQeL.jpg,Western Digital Red SA500,1 TB,0.118,SSD,,M.2,M.2 SATA,118.2,https://es.pcpartpicker.com/product/qyWBD3/western-digital-red-sa500-1-tb-m2-2280-solid-state-drive-wds100t1r0b,1,5
//cdna.pcpartpicker.com/static/forever/images/product/73be90b182cdb68fe899775fb8fa56ed.256p.jpg,Western Digital Blue SN550,1 TB,0.118,SSD,,M.2,M.2 PCIe 3.0 X4,117.9,https://es.pcpartpicker.com/product/BhmFf7/western-digital-blue-sn550-1-tb-m2-2280-nvme-solid-state-drive-wds100t2b0c,207,4.8
,Hitachi Travelstar,1 TB,0.118,7200 RPM,32 MB,"2.5""",SATA 6.0 Gb/s,117.58,https://es.pcpartpicker.com/product/rTGkcf/hitachi-internal-hard-drive-0j22423,19,4.4
//cdna.pcpartpicker.com/static/forever/images/product/6726ace2206e0218c7b14509e9a3eaa6.256p.jpg,ADATA XPG SX8000,256 GB,0.458,SSD,,M.2,M.2 PCIe 3.0 X4,117.13,https://es.pcpartpicker.com/product/rxPzK8/adata-xpg-sx8000-256gb-m2-2280-solid-state-drive-asx8000np-256gm-c,1,4
//cdna.pcpartpicker.com/static/forever/images/product/4f422d7075bfe3c0d99b747ecbc219ac.256p.jpg,Western Digital Blue,3 TB,0.039,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,117.09,https://es.pcpartpicker.com/product/2Qqbt6/western-digital-internal-hard-drive-wd30ezrz,15,4.7
//cdna.pcpartpicker.com/static/forever/images/product/5a1578f5dbff7c6c5b2a6a29663d3293.256p.jpg,ADATA XPG GAMMIX S70 Blade,1 TB,0.117,SSD,,M.2,M.2 PCIe 4.0 X4,117.01,https://es.pcpartpicker.com/product/gvvdnQ/adata-xpg-gammix-s70-blade-1-tb-m2-2280-nvme-solid-state-drive-agammixs70b-1t-cs,3,5
//cdna.pcpartpicker.com/static/forever/images/product/6c56efb792800668ebdf88501040055a.256p.jpg,TEAMGROUP MS30,1 TB,0.117,SSD,,M.2,M.2 SATA,116.6,https://es.pcpartpicker.com/product/XZhKHx/team-ms30-1-tb-m2-2280-solid-state-drive-tm8ps7001t0c101,11,4.4
//cdna.pcpartpicker.com/static/forever/images/product/fe3034d43ec3cd0b997ffdfeae2b1cb8.256p.jpg,Mushkin Pilot-E,1 TB,0.116,SSD,,M.2,M.2 PCIe 3.0 X4,116.06,https://es.pcpartpicker.com/product/JHxbt6/mushkin-pilot-e-1-tb-m2-2280-nvme-solid-state-drive-mknssdpe1tb-d8,1,5
//cdna.pcpartpicker.com/static/forever/images/product/026b081c157606be13b353f0e38eccdf.256p.jpg,Corsair MP600,1 TB,0.116,SSD,,M.2,M.2 PCIe 4.0 X4,115.8,https://es.pcpartpicker.com/product/6QgFf7/corsair-mp600-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600r2,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7bf244f52ee9fa278270683c3d2799f2.256p.jpg,TEAMGROUP T-Force Vulcan G,1 TB,0.116,SSD,,"2.5""",SATA 6.0 Gb/s,115.78,https://es.pcpartpicker.com/product/j6JmP6/team-t-force-vulcan-g-1-tb-25-solid-state-drive-t253tg001t3c301,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7cc27fc4f26d9aed914cc5b0def86e95.256p.jpg,Corsair MP510,960 GB,0.12,SSD,,M.2,M.2 PCIe 3.0 X4,114.99,https://es.pcpartpicker.com/product/BVbCmG/corsair-mp510-960-gb-m2-2280-nvme-solid-state-drive-cssd-f960gbmp510b,3,5
https://m.media-amazon.com/images/I/51W54Ytj0PL.jpg,Corsair Force LS,120 GB,0.958,SSD,,"2.5""",SATA 6.0 Gb/s,114.9,https://es.pcpartpicker.com/product/jnnG3C/corsair-internal-hard-drive-cssdf120gblsb,5,4.2
//cdna.pcpartpicker.com/static/forever/images/product/cb9dd4010756df667309dd7398e9e260.256p.jpg,Toshiba DT01ACA300,3 TB,0.038,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,114.72,https://es.pcpartpicker.com/product/n2JwrH/toshiba-internal-hard-drive-dt01aca300,36,4.6
https://m.media-amazon.com/images/I/41i2gbE+JXS.jpg,ADATA XPG SX8100,1 TB,0.115,SSD,,M.2,M.2 PCIe 3.0 X4,114.67,https://es.pcpartpicker.com/product/3n2bt6/adata-xpg-sx8100-1-tb-m2-2280-nvme-solid-state-drive-asx8100np-1tt-c,5,4.4
https://images-na.ssl-images-amazon.com/images/I/41-PibvYBvL.jpg,Western Digital Scorpio Black,500 GB,0.228,7200 RPM,16 MB,"2.5""",SATA 3.0 Gb/s,113.88,https://es.pcpartpicker.com/product/2fTmP6/western-digital-internal-hard-drive-wd5000bpkt,8,4.4
//cdna.pcpartpicker.com/static/forever/images/product/46e4565d7bb805fa768996e995c13269.256p.jpg,Toshiba OCZ TR200,480 GB,0.237,SSD,,"2.5""",SATA 6.0 Gb/s,113.75,https://es.pcpartpicker.com/product/JKFXsY/toshiba-ocz-tr200-480gb-25-solid-state-drive-thn-tr20z4800u8cs,1,5
https://m.media-amazon.com/images/I/31ITAX-GoIL.jpg,Samsung 870 Evo,1 TB,0.113,SSD,1024 MB,"2.5""",SATA 6.0 Gb/s,113.1,https://es.pcpartpicker.com/product/7nsnTW/samsung-870-evo-1-tb-25-solid-state-drive-mz-77e1t0bam,28,4.8
https://m.media-amazon.com/images/I/51iBBgj4SeL.jpg,Western Digital Caviar Green,1 TB,0.113,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,113,https://es.pcpartpicker.com/product/tgg323/western-digital-internal-hard-drive-wd10earx,22,4
https://images-na.ssl-images-amazon.com/images/I/41SEosn5knL.jpg,Western Digital Caviar Black,640 GB,0.177,7200 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,113,https://es.pcpartpicker.com/product/FQQypg/western-digital-internal-hard-drive-wd6401aals,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/b3ef8593e75f89037f0a38e415d8fcc0.256p.jpg,Seagate Constellation ES.3,4 TB,0.028,7200 RPM,128 MB,"3.5""",SATA 6.0 Gb/s,113,https://es.pcpartpicker.com/product/qnxfrH/seagate-internal-hard-drive-st4000nm0033,1,5
//cdna.pcpartpicker.com/static/forever/images/product/985887c588ee8a7321a6947b2f91bf1f.256p.jpg,Seagate IronWolf NAS,3 TB,0.038,5900 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,112.99,https://es.pcpartpicker.com/product/WG2rxr/seagate-ironwolf-3tb-35-5900rpm-internal-hard-drive-st3000vn007,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/1be90564f542f5c92986ae57c3947d07.256p.jpg,TEAMGROUP T-Create Classic,1 TB,0.113,SSD,,M.2,M.2 PCIe 3.0 X4,112.85,https://es.pcpartpicker.com/product/gpH7YJ/teamgroup-t-create-classic-1-tb-m2-2280-nvme-solid-state-drive-tm8fpe001t0c611,2,5
//cdna.pcpartpicker.com/static/forever/images/product/c4fb278d586a7cba42674087dd6496a4.256p.jpg,Seagate FireCuda 530 w/Heatsink,500 GB,0.223,SSD,,M.2,M.2 PCIe 4.0 X4,111.49,https://es.pcpartpicker.com/product/cvddnQ/seagate-firecuda-530-wheatsink-500-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-zp500gm3a023,1,5
https://m.media-amazon.com/images/I/51xbrQ-RT-L.jpg,Hitachi A7K2000,1 TB,0.111,7200 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,111.26,https://es.pcpartpicker.com/product/Xb9KHx/hitachi-internal-hard-drive-0a39289,6,3.2
//cdna.pcpartpicker.com/static/forever/images/product/d8862a1451cc8a1211043243a8842036.256p.jpg,Seagate Momentus SpinPoint,2 TB,0.056,5400 RPM,32 MB,"2.5""",SATA 6.0 Gb/s,111.1,https://es.pcpartpicker.com/product/hLW9TW/seagate-internal-hard-drive-st2000lm003,1,5
https://m.media-amazon.com/images/I/419OiSldeML.jpg,Inland Professional,1 TB,0.111,SSD,,"2.5""",SATA 6.0 Gb/s,111,https://es.pcpartpicker.com/product/qwKcCJ/inland-professional-1-tb-25-solid-state-drive-1tbm,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/f151e93d151cba3424d6d8700265c5e8.256p.jpg,Western Digital Blue,500 GB,0.221,SSD,,"2.5""",SATA 6.0 Gb/s,110.47,https://es.pcpartpicker.com/product/rcRFf7/western-digital-blue-500gb-25-solid-state-drive-wds500g1b0a,12,4.8
//cdna.pcpartpicker.com/static/forever/images/product/4d814fbe7464c4c043f87560be895442.256p.jpg,Seagate BarraCuda,250 GB,0.442,7200 RPM,16 MB,"3.5""",SATA 6.0 Gb/s,110.45,https://es.pcpartpicker.com/product/LkMFf7/seagate-internal-hard-drive-st250dm000,14,4.1
//cdna.pcpartpicker.com/static/forever/images/product/0070a75ac369592fb07935ca1956ab1b.256p.jpg,Seagate Momentus LP,1 TB,0.11,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,110.43,https://es.pcpartpicker.com/product/4th9TW/seagate-internal-hard-drive-stbd1000100,2,2.5
https://m.media-amazon.com/images/I/412x0XEczkL.jpg,Western Digital Blue,2 TB,0.055,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,109.99,https://es.pcpartpicker.com/product/bskwrH/western-digital-internal-hard-drive-wd20ezrz,51,4.5
https://m.media-amazon.com/images/I/418uWM05nkL.jpg,Sabrent Rocket Q4,1 TB,0.11,SSD,,M.2,M.2 PCIe 4.0 X4,109.99,https://es.pcpartpicker.com/product/hQ4BD3/sabrent-rocket-q4-1-tb-m2-2280-nvme-solid-state-drive-sb-rktq4-1tb,4,4.8
https://images-na.ssl-images-amazon.com/images/I/41EHLFAj4gL.jpg,Western Digital RE2,160 GB,0.681,7200 RPM,16 MB,"3.5""",SATA 3.0 Gb/s,109,https://es.pcpartpicker.com/product/hCQypg/western-digital-internal-hard-drive-wd1601abys,2,4
//cdna.pcpartpicker.com/static/forever/images/product/807f972fa748821c508dcc9f1086c654.256p.jpg,Seagate FireCuda 510,250 GB,0.436,SSD,,M.2,M.2 PCIe 3.0 X4,109,https://es.pcpartpicker.com/product/NMFKHx/seagate-barracuda-510-250-gb-m2-2280-nvme-solid-state-drive-zp250cm3a001,5,4.8
https://images-na.ssl-images-amazon.com/images/I/418L-TTF95L.jpg,Western Digital Caviar Blue,1 TB,0.109,7200 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,108.75,https://es.pcpartpicker.com/product/VMH323/western-digital-internal-hard-drive-wd10eals,16,4.5
//cdna.pcpartpicker.com/static/forever/images/product/43c2b68eaed9cd66fa6d7d71ee8e2756.256p.jpg,Crucial P5 Plus,1 TB,0.108,SSD,,M.2,M.2 PCIe 4.0 X4,108.27,https://es.pcpartpicker.com/product/7nXJ7P/crucial-p5-plus-1-tb-m2-2280-nvme-solid-state-drive-ct1000p5pssd8,14,5
https://images-na.ssl-images-amazon.com/images/I/41dCHlrcBcL.jpg,Seagate Momentus 5400.6,250 GB,0.433,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,108.24,https://es.pcpartpicker.com/product/fCR48d/seagate-internal-hard-drive-st9250315as,1,4
https://m.media-amazon.com/images/I/31p3IUZV+ZL.jpg,Kingston KC3000,1.024 TB,0.105,SSD,,M.2,M.2 PCIe 4.0 X4,107.8,https://es.pcpartpicker.com/product/ccFbt6/kingston-kc3000-1024-tb-m2-2280-nvme-solid-state-drive-skc3000s1024g,5,5
https://m.media-amazon.com/images/I/41VS3lZKDfL.jpg,Western Digital Purple,2 TB,0.053,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,107,https://es.pcpartpicker.com/product/8FBv6h/western-digital-internal-hard-drive-wd20purx,1,5
//cdna.pcpartpicker.com/static/forever/images/product/cfe1a492869e6d2cb7232b52dbdbfcf1.256p.jpg,Samsung PM961,256 GB,0.418,SSD,,M.2,M.2 PCIe 3.0 X4,106.99,https://es.pcpartpicker.com/product/k64NnQ/samsung-pm961-256gb-m2-2280-solid-state-drive-mzvlw256hehp-00000,12,4.5
//cdna.pcpartpicker.com/static/forever/images/product/b2bde787aae6fb0b56c02f90c61da477.256p.jpg,SanDisk SSD PLUS,1 TB,0.107,SSD,,"2.5""",SATA 6.0 Gb/s,106.97,https://es.pcpartpicker.com/product/ffbwrH/sandisk-ssd-plus-1-tb-25-solid-state-drive-sdssda-1t00-g26,22,4.6
//cdna.pcpartpicker.com/static/forever/images/product/b464bdec5854d8124047947b82b77599.256p.jpg,Intel 660p,512 GB,0.206,SSD,,M.2,M.2 PCIe 3.0 X4,105.33,https://es.pcpartpicker.com/product/zwL48d/intel-660p-512-gb-m2-2280-nvme-solid-state-drive-ssdpeknw512g8x1,5,4
//cdna.pcpartpicker.com/static/forever/images/product/29dcf33e90688c4ccac590096b12cdf1.256p.jpg,SanDisk Ultra 3D,1 TB,0.105,SSD,,"2.5""",SATA 6.0 Gb/s,104.8,https://es.pcpartpicker.com/product/FLDJ7P/sandisk-ultra-3d-1tb-25-solid-state-drive-sdssdh3-1t00-g25,15,4.5
//cdna.pcpartpicker.com/static/forever/images/product/ff6a9f80f42ecac77f40726c7c6da3a9.256p.jpg,Western Digital Blue,1 TB,0.104,5400 RPM,16 MB,"2.5""",SATA 6.0 Gb/s,104.25,https://es.pcpartpicker.com/product/pjmLrH/western-digital-internal-hard-drive-wd10spcx,9,4.2
//cdna.pcpartpicker.com/static/forever/images/product/2a85ca00742c3b65c7ea628f7ea86d2f.256p.jpg,Silicon Power SP001TBP34A80M28,1 TB,0.104,SSD,,M.2,M.2 PCIe 3.0 X4,103.82,https://es.pcpartpicker.com/product/2sdxFT/silicon-power-1-tb-m2-2280-solid-state-drive-sp001tbp34a80m28,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/2830bf3ba317c794ccde742efe4304be.256p.jpg,Crucial P3 Plus,1 TB,0.103,SSD,,M.2,M.2 PCIe 4.0 X4,103.49,https://es.pcpartpicker.com/product/chzhP6/crucial-p3-plus-1-tb-m2-2280-nvme-solid-state-drive-ct1000p3pssd8,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/84d21e519b342daa8e8d2326b7c89e19.256p.jpg,Western Digital Blue,4 TB,0.026,5400 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,103.24,https://es.pcpartpicker.com/product/9wVmP6/western-digital-wd-blue-4-tb-35-5400rpm-internal-hard-drive-wd40ezaz,10,4.4
https://images-na.ssl-images-amazon.com/images/I/41LtI6zSPZL.jpg,Patriot Torqx 2,32 GB,3.221,SSD,,"2.5""",SATA 3.0 Gb/s,103.07,https://es.pcpartpicker.com/product/stDwrH/patriot-internal-hard-drive-pt232gs25ssdr,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a8613861e533cdbbffde865e977b3d76.med.256p.jpg,Samsung ST750LM022/HN-M750MBB,750 GB,0.137,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,103,https://es.pcpartpicker.com/product/2c8Zxr/samsung-internal-hard-drive-st750lm022hnm750mbb,2,4.5
https://images-na.ssl-images-amazon.com/images/I/21S%2BtWLEqDL.jpg,Western Digital Scorpio Blue,640 GB,0.161,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,103,https://es.pcpartpicker.com/product/QX7wrH/western-digital-internal-hard-drive-wd6400bevt,1,3
https://m.media-amazon.com/images/I/41ubICQ9i9L.jpg,Lexar NM610,1 TB,0.103,SSD,,M.2,M.2 PCIe 3.0 X4,102.82,https://es.pcpartpicker.com/product/brWBD3/lexar-nm610-1-tb-m2-2280-nvme-solid-state-drive-lnm610-1trbna,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/4aa242d0268ab324950a5559fd563bd5.256p.jpg,Western Digital Red Pro,2 TB,0.051,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,102.8,https://es.pcpartpicker.com/product/TgDzK8/western-digital-red-pro-2tb-35-7200rpm-internal-hard-drive-wd2002ffsx,2,5
https://images-na.ssl-images-amazon.com/images/I/51f5HL7ZjlL.jpg,Western Digital Scorpio Blue,640 GB,0.16,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,102.15,https://es.pcpartpicker.com/product/pfLypg/western-digital-internal-hard-drive-wd6400bpvt,2,4
//cdna.pcpartpicker.com/static/forever/images/product/474abe769959b27b7cd7c61df950b02b.256p.jpg,ADATA XPG SPECTRIX S40G RGB,1 TB,0.102,SSD,,M.2,M.2 PCIe 3.0 X4,101.8,https://es.pcpartpicker.com/product/7WcRsY/adata-xpg-spectrix-s40g-rgb-1-tb-m2-2280-nvme-solid-state-drive-as40g-1tt-c,8,4.8
//cdna.pcpartpicker.com/static/forever/images/product/a2b7ca332bf0d1d0802f556a6a19e80c.256p.jpg,Seagate SkyHawk Surveillance,4 TB,0.025,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,101.8,https://es.pcpartpicker.com/product/8fddnQ/seagate-skyhawk-surveillance-4-tb-35-7200rpm-internal-hard-drive-st4000vx013,1,4
//cdna.pcpartpicker.com/static/forever/images/product/4b38e34b765a81eddcd84d5450a7f353.256p.jpg,Kingston NV1,1 TB,0.102,SSD,,M.2,M.2 PCIe 3.0 X4,101.71,https://es.pcpartpicker.com/product/4NWzK8/kingston-nv1-1-tb-m2-2280-nvme-solid-state-drive-snvs1000g,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/010c789ac654dd79fd89ffaec2e69b9c.256p.jpg,Western Digital Red,4 TB,0.025,5400 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,101.59,https://es.pcpartpicker.com/product/LN2bt6/western-digital-red-4-tb-35-5400rpm-internal-hard-drive-wd40efax,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/0054b5551c98eef2dfe7776fbd3ea95a.256p.jpg,Crucial P5,500 GB,0.201,SSD,,M.2,M.2 PCIe 3.0 X4,100.75,https://es.pcpartpicker.com/product/sCn8TW/crucial-p5-500-gb-m2-2280-nvme-solid-state-drive-ct500p5ssd8,14,4.9
//cdna.pcpartpicker.com/static/forever/images/product/fd92d5fbb92efe452f2ff774d136c238.256p.jpg,Samsung 860 Evo,500 GB,0.198,SSD,512 MB,M.2,M.2 SATA,99.01,https://es.pcpartpicker.com/product/M9rmP6/samsung-860-evo-500gb-m2-2280-solid-state-drive-mz-n6e500bw,14,4.9
https://images-na.ssl-images-amazon.com/images/I/51TCjjOtjIL.jpg,Seagate BarraCuda,320 GB,0.309,7200 RPM,16 MB,"3.5""",SATA 3.0 Gb/s,99,https://es.pcpartpicker.com/product/ZcK7YJ/seagate-internal-hard-drive-st3320418as,8,3.5
//cdna.pcpartpicker.com/static/forever/images/product/e9362cccc0ad525220786d7789aa9a7e.256p.jpg,Seagate FireCuda,1 TB,0.099,Hybrid,,"2.5""",SATA 6.0 Gb/s,98.99,https://es.pcpartpicker.com/product/w6x9TW/seagate-firecuda-1tb-25-5400rpm-hybrid-internal-hard-drive-st1000lx015,22,4.1
//cdna.pcpartpicker.com/static/forever/images/product/a3b09866e3716566572bf9a13792cc85.256p.jpg,Western Digital Blue,1 TB,0.099,SSD,,"2.5""",SATA 6.0 Gb/s,98.99,https://es.pcpartpicker.com/product/GTCD4D/western-digital-blue-1tb-25-solid-state-drive-wds100t2b0a,87,4.8
https://m.media-amazon.com/images/I/41M0e8VBUnL.jpg,Patriot Hellfire,240 GB,0.409,SSD,256 MB,M.2,M.2 PCIe 3.0 X4,98.07,https://es.pcpartpicker.com/product/XgH48d/patriot-hellfire-240gb-m2-2280-solid-state-drive-ph240gpm280ssdr,1,5
//cdna.pcpartpicker.com/static/forever/images/product/1122fe887aad76744b90f9a470c42968.256p.jpg,ADATA XPG GAMMIX S50 Lite,1 TB,0.098,SSD,,M.2,M.2 PCIe 4.0 X4,97.96,https://es.pcpartpicker.com/product/Wg2bt6/adata-xpg-gammix-s50-lite-1-tb-m2-2280-nvme-solid-state-drive-agammixs50l-1t-c,2,5
//cdna.pcpartpicker.com/static/forever/images/product/1ecde288ccdf0d306cdfe1a73e8fbfb7.256p.jpg,Western Digital WD_BLACK,500 GB,0.196,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,97.95,https://es.pcpartpicker.com/product/bCTmP6/western-digital-wd_black-500-gb-35-7200rpm-internal-hard-drive-wd5003azex,30,4.7
//cdna.pcpartpicker.com/static/forever/images/product/fc946a08ad1c7ca221e67970f5b883a0.256p.jpg,TEAMGROUP GX2,1 TB,0.098,SSD,,"2.5""",SATA 6.0 Gb/s,97.87,https://es.pcpartpicker.com/product/NzBTwP/team-gx2-1-tb-25-solid-state-drive-t253x2001t0c101,28,4.8
//cdna.pcpartpicker.com/static/forever/images/product/8fcb88c883df1ee3563538df639a08c8.256p.jpg,Western Digital Black SN770,1 TB,0.097,SSD,,M.2,M.2 PCIe 4.0 X4,97.17,https://es.pcpartpicker.com/product/YVytt6/western-digital-1-tb-m2-2280-nvme-solid-state-drive-wds100t3x0e,16,5
https://m.media-amazon.com/images/I/41P-zScM92L.jpg,Sabrent Rocket Q,1 TB,0.097,SSD,,M.2,M.2 PCIe 3.0 X4,96.99,https://es.pcpartpicker.com/product/HmmFf7/sabrent-rocket-q-1-tb-m2-2280-nvme-solid-state-drive-sb-rktq-1tb,42,4.9
https://m.media-amazon.com/images/I/413arpEb7NL.jpg,Sabrent Rocket 4.0,1 TB,0.097,SSD,,M.2,M.2 PCIe 4.0 X4,96.99,https://es.pcpartpicker.com/product/fVYQzy/sabrent-rocket-40-1-tb-m2-2280-solid-state-drive-sb-rocket-nvme4-1tb,99,4.9
//cdna.pcpartpicker.com/static/forever/images/product/3a6932cc954718043f0a6c9fb4b5517e.256p.jpg,Western Digital Red,1 TB,0.097,5400 RPM,16 MB,"2.5""",SATA 6.0 Gb/s,96.57,https://es.pcpartpicker.com/product/NCGkcf/western-digital-internal-hard-drive-wd10jfcx,2,3
//cdna.pcpartpicker.com/static/forever/images/product/dcf368b5092373d4759de1ee874b9e79.256p.jpg,Intel 670p,1 TB,0.096,SSD,,M.2,M.2 PCIe 3.0 X4,95.79,https://es.pcpartpicker.com/product/r4C48d/intel-670p-1-tb-m2-2280-nvme-solid-state-drive-ssdpeknu010tzx1,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/c7bd7df728ba674df2ff556943f0a07f.256p.jpg,Western Digital Blue,3 TB,0.032,5400 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,95.7,https://es.pcpartpicker.com/product/kcgFf7/western-digital-wd-blue-3-tb-35-5400rpm-internal-hard-drive-wd30ezaz,1,4
//cdna.pcpartpicker.com/static/forever/images/product/47200a757a624437517fc713d8cb5274.256p.jpg,Western Digital Green SN350,960 GB,0.099,SSD,,M.2,M.2 PCIe 3.0 X4,95.13,https://es.pcpartpicker.com/product/ngwypg/western-digital-green-sn350-960-gb-m2-2280-nvme-solid-state-drive-wds960g2g0c,1,5
https://m.media-amazon.com/images/I/41V7Idv87eL.jpg,Seagate Barracuda Compute,4 TB,0.024,5400 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,94.99,https://es.pcpartpicker.com/product/tmTPxr/seagate-barracuda-compute-4-tb-35-7200rpm-internal-hard-drive-st4000dmz04,25,4.7
