img_src,name,type,color,side_panel,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/f0bf110edfe9a173acd1517f72afea21.256p.jpg,Antec Dark Phantom DP501,ATX Mid ,Black,Tempered Glass,103,https://es.pcpartpicker.com/product/67QG3C/antec-dark-phantom-dp501-atx-mid-tower-case-dp501,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/a0d8b81040fb954c9b2cacd5f26c6a28.256p.jpg,KOLINK VOID RGB,ATX Mid ,Black,Tempered Glass,103.02,https://es.pcpartpicker.com/product/FRXYcf/kolink-void-rgb-atx-mid-tower-case-void-rgb,2,4
//cdna.pcpartpicker.com/static/forever/images/product/959f9cbd45cb157a5c46ffa503d67ec7.256p.jpg,Fractal Design Pop Air,ATX Mid ,White,Tempered Glass,103.12,https://es.pcpartpicker.com/product/3nD7YJ/fractal-design-pop-air-atx-mid-tower-case-fd-c-por1a-01,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/c62d93ddd59d252799a01f178b5da199.256p.jpg,Phanteks Eclipse P400A,ATX Mid ,Black,Tempered Glass,103.37,https://es.pcpartpicker.com/product/3RJmP6/phanteks-eclipse-p400a-atx-mid-tower-case-ph-ec400atg_bk,41,4.7
//cdna.pcpartpicker.com/static/forever/images/product/4145e426378c801cc80da05d9ec6e8bf.256p.jpg,MSI MAG FORGE 100R,ATX Mid ,Black,Tempered Glass,103.54,https://es.pcpartpicker.com/product/yKNgXL/msi-mag-forge-100r-atx-mid-tower-case-mag-forge-100r,21,4.2
//cdna.pcpartpicker.com/static/forever/images/product/ed1825d3552267790801f84b79b8fdb4.256p.jpg,Thermaltake S300 Tempered Glass Edition,ATX Mid ,Black,Tempered Glass,103.8,https://es.pcpartpicker.com/product/rFH8TW/thermaltake-s300-tempered-glass-edition-atx-mid-tower-case-ca-1p5-00m1wn-00,1,5
//cdna.pcpartpicker.com/static/forever/images/product/da565cae23d9090507420bc7f11db02f.256p.jpg,Thermaltake Versa H15,MicroATX Mid ,Black,Acrylic,103.84,https://es.pcpartpicker.com/product/4ykwrH/thermaltake-case-ca1d400s1wn00,2,4
https://m.media-amazon.com/images/I/31AiOcRgM4L.jpg,BitFenix Nova Mesh TG,ATX Mid ,White,Tempered Glass,103.98,https://es.pcpartpicker.com/product/CTpmP6/bitfenix-nova-mesh-tg-atx-mid-tower-case-bfc-nvm-300-wwgkw-4r,1,5
//cdna.pcpartpicker.com/static/forever/images/product/4185142bf09f0826fd3ca843b2c751fb.256p.jpg,Antec NX700,ATX Mid ,Black,Tempered Glass,104.42,https://es.pcpartpicker.com/product/c2fnTW/antec-nx700-atx-mid-tower-case-nx700,1,4
//cdna.pcpartpicker.com/static/forever/images/product/f8eff50e4ca634033cce6fe2bfaa40f4.256p.jpg,Cooler Master MasterBox MB520 RGB,ATX Mid ,Black,Tempered Glass,104.6,https://es.pcpartpicker.com/product/8wXnTW/cooler-master-masterbox-mb520-rgb-atx-mid-tower-case-mcb-b520-kgnn-rgb,18,4.4
//cdna.pcpartpicker.com/static/forever/images/product/b7552309d1ff3adc4306048002a36a99.256p.jpg,Cooler Master MasterBox MB520 ARGB,ATX Mid ,Black,Tempered Glass,104.6,https://es.pcpartpicker.com/product/3ZCFf7/cooler-master-masterbox-mb520-argb-atx-mid-tower-case-mcb-b520-kgnn-rga,5,4.4
https://m.media-amazon.com/images/I/51YNwWbueJL.jpg,Zalman Z3,ATX Mid ,Black,,104.66,https://es.pcpartpicker.com/product/qp2rxr/zalman-case-z3,1,4
//cdna.pcpartpicker.com/static/forever/images/product/f02807475f038c6a55671b7c6d3668fc.256p.jpg,Corsair Carbide Series Air 240,MicroATX Mid ,White,Acrylic,104.9,https://es.pcpartpicker.com/product/LgYXsY/corsair-case-cc9011069ww,38,4.6
//cdna.pcpartpicker.com/static/forever/images/product/bdf21a7c9ada38a12f2fc6f89e937dd2.256p.jpg,Corsair Carbide Series SPEC-04,ATX Mid ,Black / Red,Acrylic,104.9,https://es.pcpartpicker.com/product/89TPxr/corsair-carbide-spec-04-tg-atx-mid-tower-case-cc-9011117-ww,6,4.5
//cdna.pcpartpicker.com/static/forever/images/product/fb876364f70de5d628ebc001a609f380.256p.jpg,Antec DF600 FLUX,ATX Mid ,Black,Tempered Glass,105.07,https://es.pcpartpicker.com/product/HYGnTW/antec-df600-flux-atx-mid-tower-case-df600-flux,6,4.3
https://images-eu.ssl-images-amazon.com/images/I/51uyiFRvb0L.jpg,Thermaltake Versa H18,MicroATX Mini ,Black,Acrylic,105.13,https://es.pcpartpicker.com/product/vbkj4D/thermaltake-versa-h18-microatx-mini-tower-case-ca-1j4-00s1wn-00,12,4.6
//cdna.pcpartpicker.com/static/forever/images/product/2769d6540b4d4a8eafe586606b7d8f31.256p.jpg,Fractal Design Pop Mini Air,MicroATX Mid ,White,Tempered Glass,105.27,https://es.pcpartpicker.com/product/qJrRsY/fractal-design-pop-mini-air-microatx-mid-tower-case-fd-c-por1m-01,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/6bd2cbaf780aea720a3b8a53d80ce635.256p.jpg,Fractal Design Pop Mini Air,MicroATX Mid ,Black,Tempered Glass,105.27,https://es.pcpartpicker.com/product/gx3gXL/fractal-design-pop-mini-air-microatx-mid-tower-case-fd-c-por1m-06,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/75853f81172c52d631a2616bd7870766.256p.jpg,BitFenix Nova,ATX Mid ,White,,105.42,https://es.pcpartpicker.com/product/HDqbt6/bitfenix-case-bfxnov100wwxkkrp,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/ab16fb764007ab6b64f28dc6ae7d63f6.256p.jpg,RAIJINTEK STYX,MicroATX Mini ,Silver,Acrylic,105.8,https://es.pcpartpicker.com/product/TsX2FT/raijintek-case-0r200027,1,4
https://m.media-amazon.com/images/I/41y3LmbgZzL.jpg,Lian Li LANCOOL 205,ATX Mid ,White,Tempered Glass,105.81,https://es.pcpartpicker.com/product/78PgXL/lian-li-lancool-205-atx-mid-tower-case-g99oe743w10,6,4.5
//cdna.pcpartpicker.com/static/forever/images/product/cf542d77b854582df7bf075878da8e4b.256p.jpg,Corsair Carbide Series 275R,ATX Mid ,Black,Acrylic,105.9,https://es.pcpartpicker.com/product/gYWfrH/corsair-carbide-series-275r-black-atx-mid-tower-case-cc-9011130-ww,10,4.4
//cdna.pcpartpicker.com/static/forever/images/product/1c7e1e8571ac9f7d323990b1e957fe81.256p.jpg,Corsair Carbide Series 275R,ATX Mid ,White,Acrylic,105.9,https://es.pcpartpicker.com/product/qYWfrH/corsair-carbide-series-275r-white-atx-mid-tower-case-cc-9011131-ww,4,4
https://m.media-amazon.com/images/I/41a3yRlV+cL.jpg,Aerocool P7-C0,ATX Mid ,Black,Tempered Glass,105.99,https://es.pcpartpicker.com/product/hxF48d/aerocool-p7-c0-atx-mid-tower-case-p7-c0,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/c25d0595b9aad8fba2d3e8c582419c36.256p.jpg,Fractal Design Pop Mini Silent,MicroATX Mid ,Black,,106.99,https://es.pcpartpicker.com/product/bzD7YJ/fractal-design-pop-mini-silent-microatx-mid-tower-case-fd-c-pos1m-01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/c2a0ee7e8f2578f5da520a4c0d89a3c8.256p.jpg,Phanteks Eclipse G360A,ATX Mid ,Black,Tempered Glass,107.1,https://es.pcpartpicker.com/product/pqzhP6/phanteks-eclipse-g360a-atx-mid-tower-case-ph-ec360atg_dbk02,4,5
//cdna.pcpartpicker.com/static/forever/images/product/98267487764c13c214e983599a6e11ac.256p.jpg,Cougar MG130-G,MicroATX Mini ,Black,Tempered Glass,107.3,https://es.pcpartpicker.com/product/Hj2bt6/cougar-mg130-g-microatx-mini-tower-case-mg130-g,10,4.3
//cdna.pcpartpicker.com/static/forever/images/product/2c2fdd7955d600df94b93f2615d6dc6a.256p.jpg,Corsair SPEC-OMEGA RGB,ATX Mid ,Black,Tempered Glass,107.68,https://es.pcpartpicker.com/product/3qPKHx/corsair-spec-omega-rgb-atx-mid-tower-case-cc-9011140-ww,6,4.2
//cdna.pcpartpicker.com/static/forever/images/product/d36e4a71c2ad6cdcc6c9a3a6cf72407c.256p.jpg,Silverstone SUGO 14,Mini ITX Desktop,Black / Yellow,,107.93,https://es.pcpartpicker.com/product/HQJmP6/silverstone-sugo-14-mini-itx-desktop-case-sst-sg14b,1,5
//cdna.pcpartpicker.com/static/forever/images/product/c9818a7cc4c45f84e2251d1f3f4af873.256p.jpg,In Win 303,ATX Mid ,Black,Tempered Glass,107.94,https://es.pcpartpicker.com/product/WMbkcf/inwin-303-black-atx-mid-tower-case-303-black,16,4.2
//cdna.pcpartpicker.com/static/forever/images/product/dc42d28c5790fb4bde9a1b71bb294edb.256p.jpg,MSI MPG GUNGNIR 110R,ATX Mid ,Black,Tempered Glass,107.99,https://es.pcpartpicker.com/product/gLZzK8/msi-mpg-gungnir-110r-atx-mid-tower-case-mpg-gungnir-110r,13,4.6
//cdna.pcpartpicker.com/static/forever/images/product/031ffb619d8b7bb071265f4d37ccf963.256p.jpg,Silverstone ML04B,HTPC,Black,,108,https://es.pcpartpicker.com/product/fsw323/silverstone-case-ml04b,11,4.3
https://m.media-amazon.com/images/I/41j5+nQV10L.jpg,Thermaltake V200 RGB,ATX Mid ,Black,Tempered Glass,108.03,https://es.pcpartpicker.com/product/XQndnQ/thermaltake-v200-tempered-glass-rgb-edition-atx-mid-tower-case-ca-1k8-00m1wn-01,15,3.9
//cdna.pcpartpicker.com/static/forever/images/product/b11dd409015fa37679b6a1bbcafa278f.256p.jpg,Phanteks Eclipse P400A Digital,ATX Mid ,Black,Tempered Glass,108.34,https://es.pcpartpicker.com/product/QdXYcf/phanteks-eclipse-p400a-digital-atx-mid-tower-case-ph-ec400atg_dbk,81,4.6
//cdna.pcpartpicker.com/static/forever/images/product/193c3c437873b5408eda464dca4a03cb.256p.jpg,NZXT H210,Mini ITX ,White,Tempered Glass,108.54,https://es.pcpartpicker.com/product/x7hmP6/nzxt-h210-mini-itx-tower-case-ca-h210b-w1,20,4.2
//cdna.pcpartpicker.com/static/forever/images/product/351a1f0a7e65a3513b198dbcdcacf1d8.256p.jpg,Cooler Master MasterBox TD500 Mesh w/ Controller,ATX Mid ,Black,Tempered Glass,108.6,https://es.pcpartpicker.com/product/pvdrxr/cooler-master-masterbox-td500-mesh-w-controller-atx-mid-tower-case-mcb-d500d-kgnn-s01,44,4.5
//cdna.pcpartpicker.com/static/forever/images/product/7ccdacabebf06d80acdcf1323e4110e8.256p.jpg,Thermaltake Versa J22,ATX Mid ,Black,Tempered Glass,109.66,https://es.pcpartpicker.com/product/cKL48d/thermaltake-versa-j22-glass-edition-atx-mid-tower-case-ca-1l5-00m1wn-00,1,5
//cdna.pcpartpicker.com/static/forever/images/product/3de08f82e62127020e1bd391ec217375.256p.jpg,Deepcool MATREXX 70 ADD-RGB 3F,ATX Mid ,Black,Tempered Glass,109.9,https://es.pcpartpicker.com/product/JDDJ7P/deepcool-matrexx-70-atx-mid-tower-case-matrexx-70-add-rgb-3f,6,4.3
//cdna.pcpartpicker.com/static/forever/images/product/b65ad89666d89c2e0a25937d8593cd5d.256p.jpg,Cougar Archon 2 Mesh RGB,ATX Mid ,Black,Tempered Glass,110.5,https://es.pcpartpicker.com/product/fHXJ7P/cougar-archon-2-mesh-rgb-atx-mid-tower-case-cgr-5cc5b-mesh-rgb,1,3
//cdna.pcpartpicker.com/static/forever/images/product/5e077c6b1272ca2c11e4f7df6326370a.256p.jpg,Fractal Design Meshify C,ATX Mid ,Black,Tinted Tempered Glass,111.11,https://es.pcpartpicker.com/product/Y6Crxr/fractal-design-meshify-c-atx-mid-tower-case-fd-ca-mesh-c-bko-tg,294,4.8
https://m.media-amazon.com/images/I/41KWa3-irmL.jpg,Silverstone PS07B,MicroATX Mini ,Black,,111.15,https://es.pcpartpicker.com/product/qmtCmG/silverstone-case-sstps07b,3,4
//cdna.pcpartpicker.com/static/forever/images/product/130d96ea79023c8e2b209551f02fc5b4.256p.jpg,Lian Li LANCOOL 215,ATX Mid ,Black,Tempered Glass,111.15,https://es.pcpartpicker.com/product/YCH8TW/lian-li-lancool-215-atx-mid-tower-case-lancool-215-black,32,4.7
//cdna.pcpartpicker.com/static/forever/images/product/a75aec0b8270019ecc2a4b4141b11f52.256p.jpg,Fractal Design Focus 2,ATX Mid ,Black,,111.36,https://es.pcpartpicker.com/product/gWFbt6/fractal-design-focus-2-atx-mid-tower-case-fd-c-foc2a-07,1,5
//cdna.pcpartpicker.com/static/forever/images/product/56eaa02b978c3682fcd66c97b488ab7d.256p.jpg,Phanteks EVOLV SHIFT 2 AIR,Mini ITX ,Black,,111.8,https://es.pcpartpicker.com/product/MB848d/phanteks-evolv-shift-2-air-mini-itx-tower-case-ph-es217a_bk02,1,4
//cdna.pcpartpicker.com/static/forever/images/product/6873a790dc8fe401cd695edb99d2a4cc.256p.jpg,be quiet! Pure Base 600,ATX Mid ,Black / Silver,,112.2,https://es.pcpartpicker.com/product/JZPzK8/be-quiet-bg022-atx-mid-tower-case-bg022,1,5
//cdna.pcpartpicker.com/static/forever/images/product/c9fd16dedee9c658bfa6612d9ce9f043.256p.jpg,be quiet! Pure Base 600,ATX Mid ,Black,,112.2,https://es.pcpartpicker.com/product/PNTrxr/be-quiet-pure-base-600-atx-mid-tower-case-bg021,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/f45b370ac84592c2246631f8988ebfa5.256p.jpg,Jonsbo V9,MicroATX Mini ,Black,Tempered Glass,112.72,https://es.pcpartpicker.com/product/6wYmP6/jonsbo-v9-microatx-mini-tower-case-v9-black,1,5
https://m.media-amazon.com/images/I/51MvBVej8AL.jpg,Thermaltake Versa N21,ATX Mid ,Black,Acrylic,112.76,https://es.pcpartpicker.com/product/xzNypg/thermaltake-case-ca1d900m1wn00,13,3.8
https://m.media-amazon.com/images/I/41Dxg-wcGML.jpg,Silverstone RVZ03,Mini ITX Desktop,Black,,112.9,https://es.pcpartpicker.com/product/RgVBD3/silverstone-rvz03b-mini-itx-desktop-case-rvz03b,11,4.1
//cdna.pcpartpicker.com/static/forever/images/product/b309129ea091e6c768b8b7f984c8f616.256p.jpg,Antec DF700 FLUX,ATX Mid ,Black,Tempered Glass,113.1,https://es.pcpartpicker.com/product/KWYQzy/antec-df700-flux-atx-mid-tower-case-0-761345-80070-9,11,4.8
//cdna.pcpartpicker.com/static/forever/images/product/46f3970adab49ee3026301118280cc07.256p.jpg,RAIJINTEK Thetis,ATX Mid ,Silver,,113.8,https://es.pcpartpicker.com/product/3jgPxr/raijintek-thetis-silverwindowless-atx-mid-tower-case-0r200052,1,3
//cdna.pcpartpicker.com/static/forever/images/product/4c5d0c50dcaf17572276e7facdc68c94.256p.jpg,Cooler Master MasterBox NR600 (w/ODD),ATX Mid ,Black,Tempered Glass,114,https://es.pcpartpicker.com/product/rf3H99/cooler-master-masterbox-nr600-wodd-atx-mid-tower-case-mcb-nr600-kg5n-s00,4,5
//cdna.pcpartpicker.com/static/forever/images/product/a7371493c0aec17548f709931cf322c0.256p.jpg,Thermaltake The Tower 100,Mini ITX ,Black,Tempered Glass,114.15,https://es.pcpartpicker.com/product/N8KKHx/thermaltake-the-tower-100-mini-itx-tower-case-ca-1r3-00s1wn-00,5,4.2
//cdna.pcpartpicker.com/static/forever/images/product/a7bd7d10acb760185edc71759c9b55bf.256p.jpg,Cooler Master MasterBox NR400 (w/ODD),MicroATX Mid ,Black,Tempered Glass,114.24,https://es.pcpartpicker.com/product/D2HRsY/cooler-master-masterbox-nr400-wodd-microatx-mid-tower-case-mcb-nr400-kg5n-s00,37,4.5
//cdna.pcpartpicker.com/static/forever/images/product/84cb77175187296029f50f8bf6ca6960.256p.jpg,NZXT H5 Flow,ATX Mid ,Black,Tempered Glass,114.28,https://es.pcpartpicker.com/product/RY4Ycf/nzxt-h5-flow-atx-mid-tower-case-cc-h51fb-01,2,5
//cdna.pcpartpicker.com/static/forever/images/product/212cf1bdd68ed28c40799e5bc3548ad4.256p.jpg,Cooler Master MasterBox TD500 Mesh White w/ Controller,ATX Mid ,White,Tempered Glass,114.35,https://es.pcpartpicker.com/product/gfn8TW/cooler-master-masterbox-td500-mesh-white-w-controller-atx-mid-tower-case-mcb-d500d-wgnn-s01,27,4.5
//cdna.pcpartpicker.com/static/forever/images/product/3a46430d025657cdb92d0be069af2b37.256p.jpg,Phanteks Eclipse P400,ATX Mid ,Gray,Tinted Tempered Glass,114.41,https://es.pcpartpicker.com/product/XTDzK8/phanteks-eclipse-p400-tempered-glass-atx-mid-tower-case-ph-ec416ptg_ag,4,5
//cdna.pcpartpicker.com/static/forever/images/product/6c58fbf47cba2aca9c9a56ff028fe5d9.256p.jpg,NZXT H5 Flow,ATX Mid ,White,Tempered Glass,114.54,https://es.pcpartpicker.com/product/92pzK8/nzxt-h5-flow-atx-mid-tower-case-cc-h51fw-01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/760fcba94334c0300ca2e1a64e59aaed.256p.jpg,Cooler Master Silencio S600,ATX Mid ,Black,Tempered Glass,114.62,https://es.pcpartpicker.com/product/3rxbt6/cooler-master-silencio-s600-atx-mid-tower-case-mcs-s600-kg5n-s00,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/f2826edd322942d3535117a360fe78ff.256p.jpg,Deepcool TESSERACT BF,ATX Mid ,Black / Red,Acrylic,114.66,https://es.pcpartpicker.com/product/sYgPxr/deepcool-case-tesseractswred,18,3.9
//cdna.pcpartpicker.com/static/forever/images/product/936b12b934ad35bb1ec87ee2014d49f8.256p.jpg,Thermaltake Commander C36 TG ARGB,ATX Mid ,Black,Tempered Glass,114.9,https://es.pcpartpicker.com/product/bZhKHx/thermaltake-commander-c36-tg-argb-atx-mid-tower-case-ca-1n7-00m1wn-00,1,5
//cdna.pcpartpicker.com/static/forever/images/product/529680ec55d69a30901f345f91ad227d.256p.jpg,Lian Li TU150,Mini ITX Desktop,Silver,Tempered Glass,114.9,https://es.pcpartpicker.com/product/8k6qqs/lian-li-tu150-mini-itx-desktop-case-tu150wa,19,4.5
//cdna.pcpartpicker.com/static/forever/images/product/7dda156f85bae5be7ad43265defee37f.256p.jpg,Lian Li LANCOOL II-W,ATX Mid ,White / Black,Tempered Glass,114.9,https://es.pcpartpicker.com/product/xkwkcf/lian-li-lancool-ii-w-atx-mid-tower-case-lancool-ii-w,22,4.8
//cdna.pcpartpicker.com/static/forever/images/product/cf4c5afb760f92b4d93325ac875ff526.256p.jpg,Aerocool P7-C1,ATX Mid ,White,Acrylic,114.92,https://es.pcpartpicker.com/product/rvZ2FT/aerocool-p7-c1-white-atx-mid-tower-case-p7-c1-white,1,3
//cdna.pcpartpicker.com/static/forever/images/product/6f63c51bf729ea9d12da08b83e11be22.256p.jpg,NZXT H510i,ATX Mid ,White,Tempered Glass,114.92,https://es.pcpartpicker.com/product/BM848d/nzxt-h510i-atx-mid-tower-case-ca-h510i-w1,62,4.7
//cdna.pcpartpicker.com/static/forever/images/product/2710eac6c4b862f3658a39cacbbac6be.256p.jpg,Fractal Design Meshify 2 Nano,Mini ITX ,White,Tempered Glass,115.3,https://es.pcpartpicker.com/product/c7VmP6/fractal-design-meshify-2-nano-mini-itx-tower-case-fd-c-mes2n-02,1,5
//cdna.pcpartpicker.com/static/forever/images/product/311d4a823b9c8f652933476f94f1aa5c.256p.jpg,Corsair Carbide Series 270R,ATX Mid ,Black,Acrylic,115.39,https://es.pcpartpicker.com/product/PZX2FT/corsair-270r-atx-mid-tower-case-cc-9011105-ww,11,4
//cdna.pcpartpicker.com/static/forever/images/product/295c0b4ea051b090bcd10b430d9a5b2f.256p.jpg,Silverstone RVZ01B,Mini ITX Desktop,Black,,115.72,https://es.pcpartpicker.com/product/GCfp99/silverstone-case-rvz01b,25,4.6
//cdna.pcpartpicker.com/static/forever/images/product/96a75f8ae666bf7313a9c4b058ea5ed7.256p.jpg,Silverstone SG02B-F-USB3.0,MicroATX Desktop,Black,,115.8,https://es.pcpartpicker.com/product/CVV48d/silverstone-case-sstsg02bfusb30,1,2
https://m.media-amazon.com/images/I/41a62hgxGqL.jpg,Fractal Design Node 304,Mini ITX ,White,,115.8,https://es.pcpartpicker.com/product/VMLypg/fractal-design-case-fdcanode304wh,10,4.5
//cdna.pcpartpicker.com/static/forever/images/product/b24b85804886675367748880f0542173.256p.jpg,In Win 101,ATX Mid ,White,Tempered Glass,115.8,https://es.pcpartpicker.com/product/8wNypg/inwin-101-white-atx-mid-tower-case-101-white,9,4.6
//cdna.pcpartpicker.com/static/forever/images/product/36e96c5d53a29f8c1566a239897ad21d.256p.jpg,be quiet! Pure Base 500,ATX Mid ,Gray,Tempered Glass,115.8,https://es.pcpartpicker.com/product/gDxbt6/be-quiet-pure-base-500-atx-mid-tower-case-bgw36,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/9b854d1ec5b36e7d2067e92c8023491d.256p.jpg,Fractal Design Pop Air,ATX Mid ,White,Tempered Glass,115.8,https://es.pcpartpicker.com/product/F96p99/fractal-design-pop-air-atx-mid-tower-case-fd-c-poa1a-03,2,5
//cdna.pcpartpicker.com/static/forever/images/product/de2930e8d5d8f93448392015cb97842b.256p.jpg,Fractal Design Focus 2 RGB,ATX Mid ,Black,Tempered Glass,115.8,https://es.pcpartpicker.com/product/jD92FT/fractal-design-focus-2-rgb-atx-mid-tower-case-fd-c-foc2a-03,2,5
https://m.media-amazon.com/images/I/41kzunZDsUL.jpg,Silverstone Lucid LD03,Mini ITX ,,Tinted Tempered Glass,115.99,https://es.pcpartpicker.com/product/fQVG3C/silverstone-lucid-ld03-mini-itx-tower-case-sst-ld03b,3,5
//cdna.pcpartpicker.com/static/forever/images/product/d931138ef265c1951fcd54781c390741.256p.jpg,Corsair 275R Airflow,ATX Mid ,Black,Tempered Glass,116.9,https://es.pcpartpicker.com/product/sY9tt6/corsair-275r-airflow-atx-mid-tower-case-cc-9011181-ww,50,4.7
//cdna.pcpartpicker.com/static/forever/images/product/bc6e987da3fe22c616898d1d7fa3d227.256p.jpg,Corsair 4000D Airflow,ATX Mid ,Black,Tinted Tempered Glass,117.41,https://es.pcpartpicker.com/product/bCYQzy/corsair-4000d-airflow-atx-mid-tower-case-cc-9011200-ww,198,4.8
//cdna.pcpartpicker.com/static/forever/images/product/2a60509a1fa85242ad74957f44aba8b0.256p.jpg,Thermaltake V150 Tempered Glass ARGB Breeze,MicroATX Mid ,Black,Tempered Glass,117.43,https://es.pcpartpicker.com/product/Ys2WGX/thermaltake-v150-tempered-glass-argb-breeze-microatx-mid-tower-case-ca-1r1-00s1wn-02,1,5
//cdna.pcpartpicker.com/static/forever/images/product/b7324e1adf0218e2b3a449395c1ed6c7.256p.jpg,NZXT H210i,Mini ITX ,White,Tempered Glass,117.6,https://es.pcpartpicker.com/product/2XH8TW/nzxt-h210i-mini-itx-tower-case-ca-h210i-w1,31,4.5
//cdna.pcpartpicker.com/static/forever/images/product/d80d304078935d4fdeb100b1b83975cf.256p.jpg,Fractal Design Meshify 2 Mini,MicroATX Mid ,Black,Tinted Tempered Glass,118.05,https://es.pcpartpicker.com/product/KVkWGX/fractal-design-meshify-2-mini-microatx-mid-tower-case-fd-c-mes2m-01,4,4.5
https://m.media-amazon.com/images/I/51zi+GCAW-L.jpg,Thermaltake Versa N24,ATX Mid ,Black,Acrylic,118.11,https://es.pcpartpicker.com/product/PcDzK8/thermaltake-versa-n24-atx-mid-tower-case-ca-1g1-00m1wn-00,4,4
//cdna.pcpartpicker.com/static/forever/images/product/a192d48fe56f83965f4cb085b9c94df6.256p.jpg,Lian Li TU150,Mini ITX Desktop,Silver,,118.13,https://es.pcpartpicker.com/product/xFK2FT/lian-li-tu150-mini-itx-desktop-case-tu150a,5,4.4
//cdna.pcpartpicker.com/static/forever/images/product/7c65bcaf0b488afa25432eac27991ce0.256p.jpg,Cooler Master Silencio S400,MicroATX Mini ,Black,,118.26,https://es.pcpartpicker.com/product/mMZzK8/cooler-master-silencio-s400-microatx-mini-tower-case-mcs-s400-kn5n-s00,11,4.4
//cdna.pcpartpicker.com/static/forever/images/product/9fbbad1a3b58a9fb381b803fd6cb818f.256p.jpg,Fractal Design Define C,ATX Mid ,Black,,118.81,https://es.pcpartpicker.com/product/gvbkcf/fractal-design-define-c-atx-mid-tower-case-fd-ca-def-c-bk,29,4.6
//cdna.pcpartpicker.com/static/forever/images/product/36c07af143861b556df3e297914c711c.256p.jpg,Phanteks Evolv Shift 2,Mini ITX ,Black,Tempered Glass,119,https://es.pcpartpicker.com/product/MCsnTW/phanteks-evolv-shift-2-mini-itx-tower-case-ph-es217e_bk02,1,5
//cdna.pcpartpicker.com/static/forever/images/product/249320d2dc2da6536c0c3b1c3d7a7e98.256p.jpg,Cooler Master Silencio S400,MicroATX Mini ,Black,Tempered Glass,119.14,https://es.pcpartpicker.com/product/F7YQzy/cooler-master-silencio-s400-microatx-mini-tower-case-mcs-s400-kg5n-s00,1,5
//cdna.pcpartpicker.com/static/forever/images/product/bf6f342285b42a5d62992701c1f4b287.256p.jpg,Thermaltake Core G3,ATX Mid ,Black,Acrylic,119.34,https://es.pcpartpicker.com/product/V7wqqs/thermaltake-core-g3-atx-mid-tower-case-ca-1g6-00t1wn-00,5,4
//cdna.pcpartpicker.com/static/forever/images/product/e45e63bb97e5e7b68e3c89d9ab092628.256p.jpg,Gigabyte AORUS C300,ATX Mid ,Black,Tinted Tempered Glass,119.79,https://es.pcpartpicker.com/product/dZkj4D/gigabyte-aorus-c300-atx-mid-tower-case-gb-ac300g,1,4
//cdna.pcpartpicker.com/static/forever/images/product/385429680b09b9fa1b1d9be42bd03b86.256p.jpg,NZXT H200i,Mini ITX ,Black / Blue,Tempered Glass,119.9,https://es.pcpartpicker.com/product/nDrcCJ/nzxt-h200i-blackblue-mini-itx-tower-case-ca-h200w-bl,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/2ca996a51a7c3eb8a991880e5dbb7680.256p.jpg,Corsair 4000D,ATX Mid ,Black,Tempered Glass,119.9,https://es.pcpartpicker.com/product/rYjNnQ/corsair-4000d-atx-mid-tower-case-cc-9011198-ww,12,4.5
//cdna.pcpartpicker.com/static/forever/images/product/6c63c357ca362f7cf6875f0329148863.256p.jpg,Corsair 4000D,ATX Mid ,White,Tempered Glass,119.9,https://es.pcpartpicker.com/product/2bMTwP/corsair-4000d-atx-mid-tower-case-cc-9011199-ww,8,5
//cdna.pcpartpicker.com/static/forever/images/product/c58737976e0caa862c6cf9fb831a4230.256p.jpg,NZXT H210i,Mini ITX ,Black,Tempered Glass,119.9,https://es.pcpartpicker.com/product/kxYQzy/nzxt-h210i-mini-itx-tower-case-ca-h210i-b1,8,4.6
//cdna.pcpartpicker.com/static/forever/images/product/ef83ac7b40f303152fbb47b6db45c9ca.256p.jpg,Corsair 4000D Airflow,ATX Mid ,White,Tinted Tempered Glass,119.9,https://es.pcpartpicker.com/product/WBVG3C/corsair-4000d-airflow-atx-mid-tower-case-cc-9011201-ww,79,4.8
https://images-eu.ssl-images-amazon.com/images/I/51Dz4sKkasL.jpg,SHARKOON TG5,ATX Mid ,Black / Red,Acrylic,120,https://es.pcpartpicker.com/product/zzbkcf/sharkoon-tg5-atx-mid-tower-case-4044951020560,2,5
https://images-na.ssl-images-amazon.com/images/I/31OtrmpzouL.jpg,Lian Li PC-Q11,Mini ITX ,Black,,120.18,https://es.pcpartpicker.com/product/TcK7YJ/lian-li-case-pcq11b,1,5
